"V1","V2","V3"
0.434216899843886,0.931375951156951,1
0.295074559608474,0.101431709271856,1
0.222404784080572,0.148827374586835,1
0.409849300002679,0.0719210469862446,1
0.416834204364568,0.0709191920468584,1
0.934164332272485,0.38410428231582,1
0.0986563349841162,0.69339537108317,1
0.782646411866881,0.167406661971472,1
0.460256852395832,0.939018745860085,1
0.946053935773671,0.491630801279098,1
0.536553585971706,0.936194123281166,1
0.153633032739162,0.773851184058003,1
0.948021747008897,0.486862105643377,1
0.274191522900946,0.887192306574434,1
0.932620857190341,0.57316110173706,1
0.171689428505488,0.213536109006964,1
0.0807561167050153,0.635617061378434,1
0.345004077814519,0.910753169399686,1
0.320247328211553,0.899536547227763,1
0.391271590720862,0.0783984533045441,1
0.903689078474417,0.33124125264585,1
0.374228711426258,0.920359540800564,1
0.0623394537484273,0.4518776754383,1
0.393234990350902,0.930017639859579,1
0.865888985106722,0.26238014686387,1
0.505836238292977,0.943107167072594,1
0.396722840028815,0.932870193035342,1
0.634849020047113,0.076263072527945,1
0.824892741930671,0.795339561603032,1
0.0929971587378532,0.331945939571597,1
0.541193847591057,0.0660156747559086,1
0.0616469373460859,0.552817285433412,1
0.852500927611254,0.778528429986909,1
0.934488157881424,0.460734157147817,1
0.885577854583971,0.277253433596343,1
0.814002206176519,0.193444822682068,1
0.219000855903141,0.155901784473099,1
0.761034039990045,0.853574428753927,1
0.938104715244845,0.548773168446496,1
0.740745445759967,0.874640969419852,1
0.0727040498051792,0.594342479086481,1
0.681584589113481,0.0954019799828529,1
0.219754017679952,0.838605774194002,1
0.0779436656972393,0.353156487620436,1
0.886654367973097,0.722683995496482,1
0.936473710881546,0.512306774803437,1
0.554200695082545,0.938388540106825,1
0.852100556157529,0.77464036999736,1
0.125719947996549,0.251736390264705,1
0.281765668559819,0.882799853826873,1
0.379192641912959,0.0722326352261007,1
0.781206259247847,0.849558344832621,1
0.255677611427382,0.125246743462048,1
0.820945528545417,0.204666689829901,1
0.457072115805931,0.0637927121017128,1
0.620456410734914,0.932963214768097,1
0.0623880738159642,0.491923827375285,1
0.56188274056185,0.0627579123014584,1
0.699144664104097,0.101553500210866,1
0.0573777371319011,0.519510625582188,1
0.93210864327848,0.412520145461895,1
0.088455892005004,0.671916436171159,1
0.181612194748595,0.190708525455557,1
0.945347929536365,0.443019568477757,1
0.251191587513313,0.868116369424388,1
0.261477682436816,0.878571830759756,1
0.0566201392328367,0.476882347068749,1
0.109896691143513,0.305135117215104,1
0.515734433825128,0.0505661269417033,1
0.613882238697261,0.920350911840796,1
0.0785990997217596,0.617468371847644,1
0.306343288510106,0.102860691957176,1
0.918801794270985,0.359112299629487,1
0.747282234509476,0.8741984260967,1
0.0724874249659479,0.41117155381944,1
0.166181022999808,0.790338877518661,1
0.430419198866002,0.930969433463179,1
0.385281510767527,0.0669684752356261,1
0.90968605086673,0.34920220200438,1
0.0731572903227061,0.64056934940163,1
0.150141853978857,0.763006445555948,1
0.644737078505568,0.0770385031355545,1
0.0651113998377696,0.553464554646052,1
0.260397408087738,0.133099495619535,1
0.390562121919356,0.933645410742611,1
0.196156074362807,0.828486753650941,1
0.766595407389104,0.15309830608312,1
0.924785838415846,0.37877988431137,1
0.250153433694504,0.138074022298679,1
0.892852379684336,0.30237775479909,1
0.630352308577858,0.0798613900318742,1
0.73056519604288,0.87371202216018,1
0.0596743383677676,0.447750718006864,1
0.937280695373192,0.471438955585472,1
0.0710421090945601,0.38651595429983,1
0.143064589006826,0.238382307137363,1
0.671321797766723,0.910597927542403,1
0.0618490088963881,0.477535342797637,1
0.370320997969247,0.929295993619598,1
0.625362666184083,0.927510471176356,1
0.496146118268371,0.939063450112008,1
0.329890239681117,0.900449491129257,1
0.942164118937217,0.582718351413496,1
0.788997071236372,0.842756518837996,1
0.718393384339288,0.876209114328958,1
0.134189000329934,0.253699610102922,1
0.755893143219873,0.856862725224346,1
0.729979761806317,0.124868906755,1
0.636334465327673,0.914221190218814,1
0.0986818815581501,0.322142584016547,1
0.595835515647195,0.937715881690383,1
0.540551045932807,0.942755015031435,1
0.288251623162068,0.886967200296931,1
0.922416939702816,0.383750898134895,1
0.597971687046811,0.926149430521764,1
0.164037257595919,0.208787230076268,1
0.91213882623706,0.655672824359499,1
0.766697425628081,0.147419175249524,1
0.0619449253194034,0.602284244331531,1
0.788453454943374,0.843084161565639,1
0.837336515588686,0.775000825780444,1
0.482271641748957,0.0546378151513636,1
0.627925797691569,0.925187240215018,1
0.0532579590100795,0.530137839028612,1
0.202297770371661,0.832928699022159,1
0.792163815023378,0.832730946666561,1
0.438995360815898,0.93341959703248,1
0.764192565111443,0.139188407640904,1
0.706879368470982,0.114830067707226,1
0.510234460514039,0.061875849426724,1
0.738336872146465,0.126989880716428,1
0.1043910975568,0.681224527070299,1
0.653548218728974,0.909368209098466,1
0.852825527498498,0.23169101246167,1
0.126467882608995,0.263926728698425,1
0.545887816883624,0.941740829893388,1
