"V1","V2","V3"
0.2655086631421,0.0803705058060586,0
0.37212389963679,0.673625276423991,0
0.572853363351896,0.664986318908632,0
0.908207789994776,0.91845852509141,0
0.201681931037456,0.58896323852241,0
0.898389684967697,0.703012733953074,0
0.944675268605351,0.249974481295794,0
0.660797792486846,0.0819475299213082,0
0.62911404389888,0.905614698305726,0
0.0617862704675645,0.787195515353233,0
0.205974574899301,0.370930921286345,0
0.176556752528995,0.972414143616334,0
0.687022846657783,0.16017372882925,0
0.384103718213737,0.641816698014736,0
0.769841419998556,0.101863353746012,0
0.497699242085218,0.941760728834197,0
0.717618508264422,0.13101114705205,0
0.991906094830483,0.228382704313844,0
0.380035179434344,0.621499411063269,0
0.777445221319795,0.366665229434147,0
0.934705231105909,0.115927651291713,0
0.212142521282658,0.558878002455458,0
0.651673766085878,0.926547028589994,0
0.125555095961317,0.852730560582131,0
0.267220668727532,0.650539422174916,0
0.386114092543721,0.563463475322351,0
0.0133903331588954,0.845542329130694,0
0.382387957070023,0.17999251303263,0
0.86969084572047,0.881773800589144,0
0.34034899668768,0.0515628808643669,0
0.482080115471035,0.121289624366909,0
0.599565825425088,0.509902987163514,0
0.493541307048872,0.309323954163119,0
0.186217601411045,0.916819139150903,0
0.827373318606988,0.35657114489004,0
0.668466738192365,0.903951249551028,0
0.79423986072652,0.401680530747399,0
0.107943625887856,0.848532077390701,0
0.723710946040228,0.73772757477127,0
0.411274429643527,0.836665488779545,0
0.820946294115856,0.840633693151176,14
0.647060193819925,0.692824380705133,0
0.78293276228942,0.710823958506808,0
0.553036311641335,0.328760587144643,0
0.529719580197707,0.551047996152192,0
0.789356231689453,0.534891300834715,0
0.023331202333793,0.48301742435433,0
0.477230065036565,0.339114448986948,0
0.7323137386702,0.116260128561407,0
0.692731556482613,0.840600685449317,0
0.477619622135535,0.461001442512497,0
0.8612094768323,0.462247520452365,0
0.438097107224166,0.994965475751087,0
0.244797277031466,0.526521991938353,0
0.0706790471449494,0.992268536239862,0
0.0994661601725966,0.575798008823767,10
0.31627170718275,0.687362690456212,0
0.518634263193235,0.744048838736489,0
0.662005076417699,0.964950458612293,0
0.406830187188461,0.448295346461236,0
0.912875924259424,0.667671346571296,0
0.293603372760117,0.020493971882388,0
0.459065726259723,0.683883773861453,0
0.332394674187526,0.472470907028764,0
0.65087046707049,0.113761039217934,13
0.258016780717298,0.640398379648104,0
0.478545248275623,0.699878759449348,0
0.766310670645908,0.750910334056243,14
0.0842469143681228,0.645549166481942,10
0.875321330036968,0.0178080317564309,0
0.339072937844321,0.593400758923963,0
0.839440350187942,0.759435280691832,14
0.34668348915875,0.0670774711761624,0
0.333774930797517,0.930361265083775,0
0.476351245073602,0.634161116322502,0
0.892198335845023,0.635525539517403,0
0.864339470630512,0.1291393651627,0
0.389989543473348,0.829983922885731,0
0.777320698834956,0.298914513550699,0
0.960617997217923,0.582147062057629,0
0.434659484773874,0.301337698940188,0
0.712514678714797,0.540051040705293,0
0.399994368897751,0.822821469279006,0
0.325352151878178,0.230344533687457,0
0.757087148027495,0.958270494593307,0
0.202692255144939,0.215997360181063,11
0.711121222469956,0.772823815932497,0
0.121691921027377,0.0857053042855114,0
0.245488513959572,0.356086551444605,0
0.14330437942408,0.849496341310441,0
0.239629415096715,0.406771730165929,0
0.0589343772735447,0.111350948456675,0
0.642288258532062,0.816641440149397,0
0.876269212691113,0.40585833019577,15
0.778914677444845,0.411559612723067,0
0.79730882588774,0.681191650452092,0
0.455274453619495,0.348215800244361,0
0.410084082046524,0.767080729827285,0
0.810870242770761,0.128629455342889,0
0.604933290276676,0.117589336819947,13
0.654723928077146,0.0744194050785154,0
0.353197271935642,0.905696894740686,12
0.270260145887733,0.752297307364643,0
0.99268406117335,0.135945535963401,0
0.633493264438584,0.519635959295556,0
0.213208135217428,0.167466073529795,11
0.129372348077595,0.531748854089528,0
0.478118034312502,0.00372351869009435,0
0.924074469832703,0.45271762041375,15
0.59876096714288,0.718624319182709,0
0.976170694921166,0.768495107302442,0
0.731792511884123,0.228759227786213,0
0.356726912083104,0.801409903215244,0
0.431473690550774,0.406749092042446,0
0.148211560677737,0.111830695299432,0
0.0130775754805654,0.216348839923739,0
0.715566066093743,0.457306346390396,0
0.103184235747904,0.605860838433728,10
0.446284348610789,0.248062942642719,0
0.640101045137271,0.906492825131863,0
0.991838620044291,0.688953985227272,0
0.495593577856198,0.342369945952669,4
0.484349524369463,0.893690862925723,0
0.173442334868014,0.632697165478021,0
0.754820944508538,0.900051213335246,0
0.453895489219576,0.233544712187722,0
0.511169783771038,0.086270633386448,0
