"V1","V2","V3","",""
-0.0472396110296866,0.285263591867491,0.030957695716989,3,1
-0.176143292040202,-0.0779601503727851,-0.0588470233488957,1,2
0.00740701514893279,0.191970755841135,-0.15024772837994,0,1
-0.186770362020777,-0.0164286258111213,-0.000174663929714252,1,2
0.321363017018757,0.258493672241727,-0.0756069034229889,4,3
-0.0810350357607542,0.160139897948013,0.0704871815861643,3,1
-0.0302451158139093,0.304660807603119,-0.0311134856789005,3,1
-0.148161202467047,-0.0898832468006068,-0.0216993131906484,1,2
-0.217166302622174,-0.0688666582513484,-0.0113412774286128,1,2
0.25937993018246,-0.067191143580555,-0.0250833719352776,0,4
0.141525748750434,0.0160141068520415,-0.0797054267936076,2,4
0.323890354771677,0.218319199975789,-0.0140998811473133,4,3
-0.13356761338787,0.0159355898870377,-0.0351683490522668,1,2
0.238349513751915,0.358298148195087,-0.0721580463972766,4,3
-0.180410500263504,-0.0342082665665118,0.095555310987826,1,2
-0.124030651788554,-0.0950800929736235,-0.0974799991347881,1,5
0.0138728237519426,0.186774809855073,0.126559720310217,0,1
0.0679676969966059,0.0579777053423537,-0.0136145211361164,2,4
0.132437340836625,0.212397754963557,-0.00416967293967639,0,1
-0.171087471983103,-0.00573794121155772,-0.0686905282507011,1,2
0.282716931780247,0.230319509240765,0.0524124128286362,4,3
0.033053413565662,-0.0910455583695179,0.00245144799923547,0,4
0.183001317261686,0.347745768894651,0.0251215804358476,4,3
-0.187286907782486,0.138038218288521,0.0668699971736943,0,2
0.252782249551938,0.294880803950412,0.0877944461545134,4,3
-0.186872841499875,0.114581653952496,0.0429114849933162,0,2
0.0796085814928784,0.277271898088998,0.0113009773837499,3,1
0.0521883435379435,0.364533133488345,-0.0765426421920493,0,1
-0.094064042648322,6.75786904109668e-05,0.0549290126441661,1,2
0.242444306031276,0.254661307940663,0.116559379594527,0,3
-0.0468819750013179,0.197510067681551,0.0717732081985822,3,1
-0.0695694514212097,-0.0225508854049392,-0.0757384175017315,1,2
-0.174169830734439,0.0911382547656102,-0.0530197322562514,1,2
-0.140180870880281,-0.0199738868373409,0.00102318793023228,1,2
-0.0894608142883731,-0.0552777679695024,-0.0155645522684236,1,2
-0.171655421126812,0.0392466294843257,-0.00238502747272362,1,2
-0.191805839618302,0.0922618983973697,-0.0110897059821623,1,2
-0.114811768050634,-0.020366936219591,-0.0101985441806264,1,2
-0.105063621196144,-0.00510543103008807,-0.0240786153687978,1,2
-0.213935919536299,0.0599270144696644,-0.0607480503223675,1,2
-0.204783119276631,0.0154337963396231,0.0162762464193845,1,2
-0.135545944344911,-0.100853389396697,-0.101014412710307,1,5
-0.218721440816149,-0.00862185741709683,0.064743467877201,1,2
-0.178229899421893,-0.0337381133923557,0.0258357115923517,1,2
-0.15394222614777,-0.0405088112170625,0.0469529514139572,1,2
