"V1","V2","V3","",""
-0.202755515126566,-0.000850741262854038,-0.0469902938338205,1,1
0.253134722678467,0.263138017408977,0.00456180865894714,4,2
0.118511172602006,0.24881494464747,0.0955556158242754,3,4
0.103911987777721,0.0315072990812815,0.0401985432178448,2,3
-0.119530531072757,0.0577137544323082,0.0247063639561961,1,1
-0.111511697192374,0.158382297818865,-0.0288604414856192,0,7
0.333586139103388,0.303228448591799,-0.107866879738273,0,2
0.368354948804041,0.298357621889352,0.0921351610956375,4,2
0.259056590511005,-0.0952237582017935,0.0254586185747492,2,3
-0.149348126166449,-0.110592466940362,-0.00221674569710469,1,1
0.0456775546864077,0.223617938965279,0.0332354187784991,3,4
0.0566951825686435,0.335197789253265,-0.0385666033709829,3,5
0.154903902015128,-0.00888602287249931,-0.108684171294258,0,3
0.27280887343753,0.311776042943682,-0.0417798268946165,4,2
0.163938200076827,-0.0541214685857205,0.00456196285796069,2,3
0.243154560036563,0.197076990985309,0.0668588933756849,4,2
0.0830370446358226,0.0269730181559625,0.048811672422524,2,3
0.074053842224108,0.286759746006885,0.0561722378037733,3,4
0.0636428973316983,0.257819966874754,0.00720180524423035,3,4
-0.0325916916659027,0.0633578270738746,-0.0531142479802293,1,1
-0.131836310877611,0.00866961652542309,0.0110140354471478,1,1
-0.102601258863331,-0.0490578902454929,0.0243927170662814,1,1
-0.163812048439796,-0.0419995514605936,0.109810528069918,1,1
-0.0954083942499229,-0.0548118255321184,0.0690183036371854,1,1
-0.018360131440021,0.068736786776003,-0.0535846310066075,1,1
-0.207616111135217,0.0209029338329496,-0.0153139648330509,1,1
-0.0824211727830674,0.0113061208279463,-0.00223227362708361,1,1
-0.217487691749057,-0.0855971769212794,0.0775325502428569,1,1
-0.181901367266797,-0.0661881625658088,-0.00720140703047037,1,1
-0.188607711991749,-0.101157080732812,0.0455998219189905,1,1
-0.139096548997985,-0.0854021399168633,0.0026707584158439,1,1
-0.180214616154649,-0.0631879365756194,0.111660441426161,1,1
-0.111017920381158,-0.109293086381111,0.109078769414789,1,1
-0.0474712212186623,-0.0414898831994145,0.0114275041188213,1,1
-0.158473551827608,-0.0116628117329204,0.0744819000095945,1,1
-0.08233204800433,0.0573290427865168,0.044690617157964,1,1
-0.143920659535301,-0.00131154191316877,-0.0370016512441501,1,1
-0.162681728188473,-0.0752436557557824,-0.0286041433541543,1,1
-0.161773987029586,-0.0244926849455074,0.044323446636655,1,1
-0.12888843350897,-0.0131424388894379,-0.0596600881681576,1,1
-0.114860375404661,-0.0245221282370482,-0.0170243565734909,1,1
-0.172441408852609,0.0855511161443138,0.0359246579779306,1,1
-0.061964223307889,-0.0088721661904279,-0.040120370705716,1,1
-0.130192473938341,-0.10926179366623,0.0834391091183163,1,1
-0.145618778984575,0.0193456393775495,0.044778451966845,1,1
-0.117007117988535,0.0381913685779314,0.0509069385539628,1,1
-0.0805871637462179,0.0160457616283859,0.125896893308631,1,9
-0.118570608541459,0.098017226653047,0.0558490557874726,1,1
-0.0944719089459965,0.0127875773985994,0.0222113489075415,1,1
-0.132733046812775,-0.011826137468498,-0.0295618824176083,1,1
-0.151358486084068,-0.0586823795230162,0.0437886712153785,1,1
-0.0745722678133254,0.034649121995321,0.0583050418659353,1,1
-0.152702878932467,-0.0280150126841406,0.0504639285602607,1,1
-0.12796833821157,0.0106762973273952,0.104098193345985,1,1
-0.0174664692965714,-0.0299869638805531,0.0950442245129323,1,6
-0.22630497588663,-0.0427134934281792,0.0703713327753161,1,1
-0.0978016837376602,-0.0616648859364141,-0.013663369816924,1,1
-0.140165321020065,-0.0527528791317673,0.0627858663513383,1,1
-0.0810804523628531,-0.0169689682960265,0.0150824339165995,1,1
-0.190190466874871,0.0033970950735745,0.110740366865163,1,1
-0.200605389986956,-0.0743563019243557,0.0155956314623633,1,1
-0.18425519290553,0.0118595909673814,0.0103783492745617,1,1
-0.178971817941562,0.00739342427157038,0.125896542738228,1,1
-0.141915905203561,0.054417349176712,-0.0249153137993797,1,1
-0.14456576879536,-0.066850759456916,0.0802795184178111,1,1
-0.195922647280843,0.0171520831761677,-0.00654734496526669,1,1
-0.0246930456995174,-0.0222368638978656,-0.0121190520052442,1,1
-0.129228227068099,-0.00612806982461992,-0.0216360534559154,1,1
-0.113674732671112,-0.0157531437054122,0.00484354904409271,1,1
-0.0712742340564052,0.105423315616185,0.0283419476805901,1,7
-0.128456252093436,-0.00332763224922804,0.0689069137471277,1,1
-0.138668303679358,0.0606125184810794,0.099796195384025,1,1
-0.0996835945471092,-0.00776340786103609,-0.0406129804350754,1,1
-0.157722347929467,-0.0782895497502407,0.0554808736035215,1,1
-0.187976609246433,-0.0985575109241835,0.0429390443614345,1,1
-0.127688802169641,-0.0709730913365999,-0.0187595557565933,1,1
-0.196181764547849,-0.0278004621278983,0.0525759852359235,1,1
-0.189235724795633,-0.00709524638975553,0.0947973916742507,1,1
-0.051360061863397,-0.0671242605494822,0.0609108204737026,1,1
-0.0698313550909598,-0.046821292405984,0.00883134718738444,1,1
-0.0569249747818887,0.011705306213408,0.0518845662339069,1,1
-0.204025158407329,0.00089638228634852,0.0387045366241915,1,1
-0.151932881924849,-0.00859298154105539,0.0138893101680547,1,1
-0.085963831942241,-0.0288797242667259,-0.016105558313238,1,1
-0.19627181437476,0.0308024519473374,0.0478849030961061,1,1
-0.184064867744559,-0.0461214206830133,-0.0465545175175109,1,1
-0.0972457072267378,-0.0375154551601862,-0.0269650555949267,1,1
-0.0985141696626192,-0.0449314320188781,0.0256876839088285,1,1
-0.0870231112465456,-0.0156628661144525,-0.00690009717674511,1,1
-0.0980566084945974,-0.103828062302632,0.0116528860843221,1,1
-0.0688657166660073,-0.0573876937019542,0.0932225330506804,1,1
-0.148774757387316,0.00661790031033839,0.0692769686920682,1,1
-0.140163869342091,0.0176648821882823,-0.0300911685015687,1,1
-0.159162766667959,-0.00135523582085317,0.0411364920733498,1,1
-0.131600576614504,-0.0576562139680434,-0.0113800055706075,1,1
-0.116697732895635,0.031050290992006,-0.0152626950873729,1,1
-0.0769596306836857,-0.0633735866601082,0.0273946577053593,1,1
-0.157228628664122,0.0509320371155754,0.0132079864579948,1,1
-0.0705184957562051,0.0175164729671943,0.0207071295133418,1,1
-0.172527426467829,-0.0183269932160666,0.0326416101859187,1,1
-0.140341022115875,0.00443286243010506,-0.00295277198750925,1,1
-0.121522488245989,-0.00727093665655498,-0.0574920722038597,1,1
-0.0873653842386151,-0.0174995760459909,-0.0118816475442972,1,1
-0.106309363242225,-0.0573163122477533,-0.0162743508165102,1,1
-0.141205428924992,-0.0326396334334276,0.0732117959110061,1,1
-0.202706723217453,0.00544876598789475,-0.0329137583591215,1,1
-0.150269331387858,-0.0569910199588088,0.0592030735263224,1,1
-0.170249318007448,-0.105460046726323,0.0767308707930564,1,1
-0.123189422061985,0.0404404961250453,-0.0397946443170411,1,1
-0.165452066569357,-0.0113064666497185,-0.0270413069053473,1,1
-0.132020843946362,0.00661524158451874,0.0770579701930223,1,1
-0.17822511858144,0.0923325228792651,-0.0576799824484672,1,8
-0.0879550872846389,0.026445193978581,0.0233820474327489,1,1
-0.14462601590626,-0.0007658075853861,-0.0712159006162268,1,1
-0.103142147914463,-0.0838018914180294,0.05094823836103,1,1
-0.134190127471222,0.0109308892725899,0.032429733828154,1,1
-0.108408751792651,0.00256199463557643,-0.0590383989487931,1,1
-0.0887900980437474,-0.0300033046493589,-0.0147292174020924,1,1
-0.161389491087461,-0.068101854419796,0.0420207844026902,1,1
-0.160891104228315,-0.00545103302316415,-0.0660355965630014,1,1
