"V1","V2","V3","",""
0.0454104997587412,0.0478669070668152,-0.0505323173046629,1,1
0.296928479538637,-0.0658949360312273,0.017935241142722,2,2
0.0352369014356738,0.0400862229759438,-0.0882297248273933,1,1
0.252135342042991,-0.049602927958318,-0.0282304875310475,2,2
0.216308377780956,-0.0121431787587268,-0.135509797223451,0,2
0.306091933061257,0.0968716061499354,-0.0446775702083052,2,2
0.00553746767352317,0.00809443579255839,-0.126461438983685,1,1
-0.0157842711813253,0.0479683379615139,0.031384961575545,1,1
-0.0844697111087543,-0.0609583406191795,0.104489469146317,1,1
-0.0382959193537811,0.00114454232573754,-0.0110466927136242,1,1
-0.0971757683385605,-0.0254398991788776,0.0176197288357001,1,1
-0.075076394065385,0.0667946995653654,0.00546850743421802,1,1
-0.00439591153134158,-0.00648953890760234,0.0243059483851175,1,1
-0.0753175167434325,0.0872785904876358,-0.0307905540615295,1,1
-0.0609116551428994,0.0632323429074816,-0.0398028386629524,1,1
-0.033138172136043,0.0696584587311345,-0.0283189557506447,1,1
-0.031819381150271,-0.077758975271579,0.00784152283156665,1,1
-0.0961893359643516,0.0860280078089855,0.0206748617054442,1,1
-0.0850118557098574,0.0308644233686906,0.0615291630068863,1,1
-0.0343707689152501,-0.0612540080416384,0.101002615903065,1,1
-0.0465553224924249,-0.0132810014041681,0.0796396363060827,1,1
-0.049204459311374,0.104727645335838,0.0571827896191415,1,1
-0.0396120800527982,0.0709432511936114,0.063589483192146,1,1
0.0398580882774471,-0.085246606439159,-0.0161819504583808,1,1
-0.0278521679859509,-0.109857465030118,0.0501244450783737,1,1
-0.15612805312975,0.0887071953371177,0.00334555104207983,1,1
-0.109044911298625,-0.0604334517184259,0.00367304508799791,1,1
-0.113381388672906,0.0348608433603499,0.0712435979474887,1,1
-0.0606315717945114,-0.114413102893846,0.0369455675053376,1,1
-0.0462077232513273,-0.0841007984253585,-0.0338395225628309,1,1
0.068711980443665,-0.0867255558506393,0.00458191776003309,1,1
-0.0394049685687023,-0.0115018512408433,0.0616064541566976,1,1
-0.0391737908290277,0.00579801980389465,0.00708419600568691,1,1
-0.0160266970034305,-0.0698262874936949,0.0782491382405836,1,1
-0.159368845275537,0.00639487492825214,0.083143034806752,1,1
0.0279584081832661,0.0520122527313718,0.103840964103217,1,1
-0.0330820566564456,-0.00534039989327392,0.0187250267541523,1,1
-0.0292345043903539,-0.0131339059564663,-0.0691559431887673,1,1
-0.00899418267259563,0.0521211510293995,0.129190909787611,1,1
-0.127015119268489,0.023825153920007,0.00891348042834104,1,1
0.0291980655583204,-0.0887108200963527,0.085706295275202,1,1
0.00107803479950046,-0.00833417629149917,-0.0435197479420453,1,1
-0.0922270040766199,0.0975455749646111,0.0663611682171082,1,1
-0.0612602088290221,0.0292732053029891,-0.0330732143004769,1,1
-0.0768912465891974,0.00586593493021057,0.00293931095266027,1,1
-0.0354951307447843,-0.00598767598559106,-0.0508259737109883,1,1
-0.067224571092271,-0.0643058672094154,-0.0117549484200537,1,1
-0.121791672764102,0.127506377548409,-0.0497074564439538,1,1
-0.0392375176113884,0.0163231834521708,-0.0358210180545597,1,1
-0.055100076526132,-0.0178716604543507,-0.00368025015487726,1,1
-0.0604387408606019,0.045797710550919,-0.0277470612520544,1,1
0.00979091623156173,-0.02422087481581,-0.0151296314150844,1,1
