"V1","V2","V3","V4","V5"
0.323619620707838,0.00209094304293984,0.0967286891754276,0,1
0.0764043097657753,0.111093917252938,0.159380199004985,0,1
0.180225543957238,0.0547860554427573,0.0779561981431342,2,1
-0.0325391129517668,-0.0534824190644128,0.0789422596200967,1,2
0.257047190745086,-0.0252348881304406,0.186054999716036,2,1
-0.114005455551326,-0.0251251127399716,0.0253120429801858,1,2
-0.112343126698393,0.102598242304886,0.075315089737952,1,2
-0.101817503040419,0.0510119125033942,0.0713054770609071,1,2
-0.0440410031406245,-0.0668255910282571,0.0788319082730078,1,2
-0.0694519987126229,-0.000524993332542568,0.073834992658554,1,2
-0.103849912530719,0.0562076586872887,0.139147099931449,1,2
-0.00356350028912633,0.0507521740730116,0.0535638370215933,1,2
-0.0417319029926781,0.0164342340171276,0.0997662862513364,1,2
-0.0807412318285136,-0.0137156369429033,0.0063590360265984,1,2
-0.094134315115791,0.0820861423168171,0.0399675484895749,1,2
-0.120796209636475,0.15205586630496,0.0989972671447846,1,2
-0.0691978201529377,0.00526654081768148,0.0977243930339232,1,2
-0.0906452155909126,0.0478796507404671,0.0209796164991028,1,2
-0.0817576692048246,-0.0394764122496494,0.140190163702836,1,2
-0.0537810785859967,-0.0584779355068779,0.0725557931319932,1,2
-0.121054663633352,-0.0230798011359853,0.0373394640561684,1,2
-0.0858056206873102,0.0780575152538528,0.0279968851896497,1,2
-0.134546437026991,0.0285963721829374,-0.0249747456413161,1,2
-0.160180499243227,0.0224257756328534,0.0170021664276766,1,2
-0.0406933005301814,-0.0295335215594609,0.0419270563805243,1,2
-0.0394761987749949,0.0375751502828732,0.118126848722922,1,2
-0.158201219211814,0.0566015173695164,0.0586543060477692,1,2
0.00773861343545677,0.0405857324614917,0.0712769909934714,1,2
-0.0722403982269221,0.0861876661650928,0.121251533961371,1,2
-0.139775039364719,-0.0441853591989717,0.149708610150127,1,2
-0.161469963951017,0.0357981217637226,0.0233576681920396,1,2
-0.10598531364034,-0.0564914703518517,0.0222976919714119,1,2
-0.0911109954747796,0.0135652849227712,0.124107459729921,1,2
-0.13116312692269,0.108798915408954,-0.000909546203332801,1,2
-0.115679076798561,0.0566222820640961,0.043135939233009,1,2
-0.106211353769387,0.0249516055057754,0.125563788906403,1,2
-0.0913716695582956,-0.00932804382265031,0.0812304079811492,1,2
-0.0841965890398969,0.139662618579631,0.0335231114815374,1,2
-0.064268521422928,-0.00920847309990586,0.0985161595012419,1,2
