"V1","V2","V3","V4","V5"
0.2655086631421,0.589575723512098,0.123114524176344,0,1
0.37212389963679,0.0822600829415023,0.309102634899318,0,3
0.572853363351896,0.206508977571502,0.947909141425043,0,362
0.908207789994776,0.677768937312067,0.605552584864199,0,340
0.201681931037456,0.198455033125356,0.506266450276598,0,3
0.898389684967697,0.476855471730232,0.124388525960967,0,80
0.944675268605351,0.0236093909479678,0.0891533333342522,0,3
0.660797792486846,0.67057714657858,0.910469738999382,0,268
0.62911404389888,0.208172450540587,0.988491477211937,0,363
0.0617862704675645,0.858096950454637,0.760966517729685,0,3
0.205974574899301,0.928084274986759,0.548555963207036,0,3
0.176556752528995,0.00987462420016527,0.0879168703686446,0,3
0.687022846657783,0.730158432386816,0.772485418478027,0,152
0.384103718213737,0.203482137527317,0.0236760920379311,0,3
0.769841419998556,0.617688433267176,0.171339334221557,0,3
0.497699242085218,0.517219035653397,0.354412801098078,0,3
0.717618508264422,0.315494106383994,0.642666983418167,0,3
0.991906094830483,0.671522561693564,0.0126523647923023,0,3
0.380035179434344,0.992991672130302,0.446445641573519,0,3
0.777445221319795,0.203016772866249,0.461440774146467,0,3
0.934705231105909,0.229995738947764,0.186727287713438,0,3
0.212142521282658,0.947185086086392,0.6080743863713,0,339
0.651673766085878,0.289454323239625,0.184950950555503,0,181
0.125555095961317,0.786381823476404,0.492096765199676,0,3
0.267220668727532,0.616378975799307,0.0156421097926795,0,3
0.386114092543721,0.220750617794693,0.720260746777058,0,3
0.0133903331588954,0.756143444916233,0.813588709104806,0,3
0.382387957070023,0.174053136724979,0.330148815875873,0,3
0.86969084572047,0.290257824352011,0.0133806478697807,0,320
0.34034899668768,0.0931046865880489,0.554480192949995,0,3
0.482080115471035,0.458086772123352,0.878866647835821,0,131
0.599565825425088,0.42341467551887,0.501845155376941,0,191
0.493541307048872,0.874030362349004,0.353509104344994,0,3
0.186217601411045,0.456433833809569,0.16004920983687,0,7
0.827373318606988,0.578043619170785,0.654092618497089,0,296
0.668466738192365,0.344346427358687,0.762025949778035,0,3
0.79423986072652,0.303140991833061,0.568741942988709,0,3
0.107943625887856,0.432473567081615,0.919343616114929,0,3
0.723710946040228,0.329190327320248,0.926749165868387,0,365
0.411274429643527,0.980422671884298,0.728520820615813,0,45
0.820946294115856,0.171230452600867,0.368269527330995,0,3
0.647060193819925,0.387243329081684,0.299816426122561,0,3
0.78293276228942,0.904734381241724,0.439960210118443,0,3
0.553036311641335,0.0296737705357373,0.803012581076473,0,3
0.529719580197707,0.230336504755542,0.124974925303832,0,10
0.789356231689453,0.587500160560012,0.0900339311920106,0,3
0.023331202333793,0.433353471104056,0.463337615597993,0,3
0.477230065036565,0.74655198934488,0.133544906973839,0,351
0.7323137386702,0.235129245556891,0.630712626501918,0,3
0.692731556482613,0.443393392954022,0.430385923478752,0,3
0.477619622135535,0.459689639974385,0.676818761043251,0,3
0.8612094768323,0.754251336446032,0.0915259220637381,0,355
0.438097107224166,0.370394109981135,0.228732477407902,0,3
0.244797277031466,0.0325957969762385,0.179975739913061,0,3
0.0706790471449494,0.853348471689969,0.729371112305671,0,3
0.0994661601725966,0.425880824914202,0.204061098163947,0,186
0.31627170718275,0.290261595975608,0.866499811876565,0,3
0.518634263193235,0.981838313862681,0.97066407231614,0,404
0.662005076417699,0.972316094907001,0.873780882917345,0,3
0.406830187188461,0.910067527322099,0.395054440479726,0,3
0.912875924259424,0.863377500791103,0.130588778294623,0,272
0.293603372760117,0.690864539705217,0.136749920900911,0,17
0.459065726259723,0.476034580497071,0.713531744200736,0,3
0.332394674187526,0.282124447403476,0.924201230751351,0,137
0.65087046707049,0.100240377010778,0.357120337430388,11,93
0.258016780717298,0.840304343029857,0.169022806221619,0,3
0.478545248275623,0.0705058667808771,0.119133320637047,0,3
0.766310670645908,0.808846369385719,0.765362858539447,0,3
0.0842469143681228,0.913768801139668,0.460999201983213,0,367
0.875321330036968,0.823054365348071,0.685928631341085,0,178
0.339072937844321,0.00131892366334796,0.209673364181072,0,3
0.839440350187942,0.632894911104813,0.301167584955692,0,3
0.34668348915875,0.929075154475868,0.584884185576811,0,3
0.333774930797517,0.188837938010693,0.0264438730664551,0,3
0.476351245073602,0.238173730671406,0.589900167193264,0,3
0.892198335845023,0.757053180132061,0.926305492175743,0,3
0.864339470630512,0.429660132620484,0.623738965252414,0,3
0.389989543473348,0.206611879169941,0.186292333295569,0,3
0.777320698834956,0.892761905211955,0.891678657848388,0,166
0.960617997217923,0.258539644768462,0.100291803712025,0,320
0.434659484773874,0.237472103210166,0.936050470219925,0,3
0.712514678714797,0.0654726733919233,0.836798777105287,0,120
0.399994368897751,0.0808593181427568,0.58939250302501,0,3
0.325352151878178,0.798148555681109,0.402575384825468,6,55
0.757087148027495,0.303678339812905,0.774883840698749,0,3
0.202692255144939,0.26596851577051,0.494900453602895,7,48
0.711121222469956,0.0768266294617206,0.555891769938171,0,3
0.121691921027377,0.332874511601403,0.720184047240764,0,3
0.245488513959572,0.596283103572205,0.726683139568195,0,282
0.14330437942408,0.899449067655951,0.943732365965843,0,3
0.239629415096715,0.164897673530504,0.757311458699405,0,302
0.0589343772735447,0.404187749139965,0.183060583192855,0,186
0.642288258532062,0.0606170615646988,0.129834431922063,0,326
0.876269212691113,0.127471279818565,0.105003866832703,0,323
0.778914677444845,0.840967731317505,0.407302471343428,0,3
0.79730882588774,0.494449442485347,0.993905042298138,0,3
0.455274453619495,0.522565157152712,0.498527832562104,1,218
0.410084082046524,0.12626143777743,0.280866764485836,0,3
0.810870242770761,0.746087362058461,0.447070968803018,0,3
0.604933290276676,0.610163383418694,0.118419186444953,0,394
0.654723928077146,0.767013092990965,0.297931479755789,0,3
0.353197271935642,0.778630809858441,0.199852982535958,0,3
0.270260145887733,0.639654393075034,0.402222904143855,0,3
0.99268406117335,0.492455565137789,0.134861557977274,0,81
0.633493264438584,0.518334470922127,0.565020333742723,0,190
0.213208135217428,0.175682480912656,0.493038687855005,0,3
0.129372348077595,0.330616445513442,0.341957416152582,0,54
0.478118034312502,0.580001181690022,0.0360514442436397,0,15
0.924074469832703,0.91292928555049,0.0246584205888212,0,387
0.59876096714288,0.766303651034832,0.851921743713319,0,142
0.976170694921166,0.644614254357293,0.129532692953944,0,3
0.731792511884123,0.126124061411247,0.261139772133902,0,93
0.356726912083104,0.827533731702715,0.24913996621035,0,3
0.431473690550774,0.882959227543324,0.357960654422641,0,3
0.148211560677737,0.908296231878921,0.0190631377045065,0,3
0.0130775754805654,0.838683711132035,0.503721512854099,0,3
0.715566066093743,0.14361847890541,0.396945959189907,0,93
0.103184235747904,0.0195979420095682,0.172614196781069,0,3
0.446284348610789,0.169392901239917,0.431165647925809,0,3
0.640101045137271,0.635806909296662,0.591148173902184,0,223
0.991838620044291,0.489594739628956,0.751940544927493,0,3
0.495593577856198,0.835049894172698,0.584474600851536,0,160
0.484349524369463,0.545230148825794,0.755070160841569,0,134
0.173442334868014,0.831884940620512,0.584763976745307,0,3
0.754820944508538,0.205629326635972,0.710534132318571,0,3
0.453895489219576,0.492527406662703,0.456680169329047,0,189
0.511169783771038,0.331759250257164,0.507037471747026,0,3
0.207545113284141,0.617596096824855,0.647252397844568,0,3
0.228658142732456,0.467352645471692,0.551931826397777,0,3
0.595711996313184,0.948585612233728,0.0624402859248221,0,3
0.57487219828181,0.481495904736221,0.0887493146583438,0,3
0.0770643802825361,0.367961380397901,0.0201484854333103,0,3
0.0355405795853585,0.302808700595051,0.52610549563542,0,3
0.642795492196456,0.949104363564402,0.792832491453737,0,388
0.928615199634805,0.808390276972204,0.02199293859303,0,3
0.598092422354966,0.63154078880325,0.352270343340933,0,233
0.560900748008862,0.908028727397323,0.405876740347594,0,3
0.526027723914012,0.641554140252993,0.00483058672398329,0,3
0.985095223877579,0.77199866110459,0.990651733474806,0,3
0.507641822332516,0.80567565234378,0.495176416821778,0,157
0.682788078673184,0.388826796552166,0.34604108822532,0,103
0.601541217649356,0.574170636245981,0.0950811507645994,0,394
0.238868677755818,0.416897458489984,0.8080337587744,0,3
0.258165926672518,0.0224788491614163,0.98395530343987,0,3
0.729309623362496,0.0979310488328338,0.815042245434597,0,120
0.452570831403136,0.758766157319769,0.127427415689453,0,351
0.175126768415794,0.593734062975273,0.18707208824344,0,3
0.746698269620538,0.939616801450029,0.361595398746431,0,3
0.104987640399486,0.74604769051075,0.901350891683251,0,280
0.864544949028641,0.220306367147714,0.738696836633608,0,3
0.614644971676171,0.558911483269185,0.124218805227429,0,394
0.557159538846463,0.660643295617774,0.0679267961531878,0,3
0.328777319053188,0.115822210675105,0.553229577140883,0,3
0.453131445450708,0.92676688847132,0.787572456989437,0,150
0.500440972624347,0.906481394777074,0.260217212373391,0,3
0.180866361130029,0.53037636494264,0.863209861330688,0,3
0.529630602803081,0.0782611900940537,0.791014859918505,0,3
0.0752757457084954,0.286622555926442,0.744824449997395,0,396
0.277755932649598,0.309157540556043,0.0519165822770447,0,252
0.212699519237503,0.715772981522605,0.612402686849236,0,30
0.284790480975062,0.796175548341125,0.00409864820539951,0,18
0.895094102947041,0.776550679467618,0.0123644156847149,0,384
0.4462353233248,0.939263974782079,0.910617980407551,0,3
0.779984889784828,0.359249449567869,0.417141426820308,0,3
0.880619034869596,0.111407979857177,0.552320819813758,0,3
0.413124209502712,0.966508820420131,0.339943575207144,0,3
0.0638084805104882,0.564111528918147,0.666198840364814,0,3
0.335487491684034,0.481049983063713,0.885607625124976,0,3
0.723725946620107,0.531376133207232,0.346297899726778,0,275
0.337615333497524,0.745765904895961,0.236616973066702,0,3
0.630414122482762,0.565837583271787,0.694328318815678,0,270
0.840614554006606,0.201337879523635,0.14540297165513,0,3
0.856131664710119,0.990694751963019,0.0583327542990446,0,387
0.39135928102769,0.0759331576991826,0.436840451555327,0,3
0.380493885604665,0.301532726502046,0.199713589856401,0,3
0.895445425994694,0.190471518784761,0.263393606757745,0,3
0.644315762910992,0.222377822035924,0.23916379082948,0,3
0.741078648716211,0.351984268287197,0.161357926204801,0,3
0.605303446529433,0.536963062826544,0.908791856141761,0,130
0.903081611497328,0.364433927927166,0.420288409572095,0,84
0.293730155099183,0.989781487267464,0.213652763515711,0,61
0.19126010988839,0.285218892851844,0.651029804954305,0,3
0.886450943304226,0.28561719879508,0.027336755534634,0,320
0.503339485730976,0.229841373628005,0.382866791915148,0,3
0.877057543024421,0.219302346231416,0.216068159788847,0,3
0.189193622441962,0.687167122960091,0.41755433822982,0,3
0.758103052387014,0.210508667631075,0.761046046391129,0,3
0.724498892668635,0.51027353736572,0.643505091778934,0,297
0.943724818294868,0.663477464346215,0.355727479560301,0,288
0.547646587016061,0.663070522714406,0.384777962695807,0,3
0.711743867723271,0.333273055497557,0.149425496580079,0,181
0.388905099825934,0.363931505242363,0.546454919269308,0,3
0.100873126182705,0.405045890482143,0.206418566172943,0,185
0.927302088588476,0.55256261723116,0.23674581036903,0,81
0.283232500310987,0.194237939314917,0.950869655935094,0,3
0.59057315881364,0.587246365612373,0.741174419876188,0,270
0.110360604943708,0.290760724805295,0.265280532417819,0,3
0.840507032116875,0.627900017425418,0.170685969525948,0,3
0.317963684443384,0.66891335346736,0.622364836744964,0,276
0.782851336989552,0.28365752636455,0.18470293818973,0,3
0.267508207354695,0.4792986640241,0.311709298053756,0,3
0.218645284883678,0.347091739298776,0.831231581047177,0,3
0.516796836396679,0.394066545879468,0.962239798391238,0,3
0.268950592027977,0.00142963766120374,0.462989690713584,0,3
0.181168327340856,0.570475558051839,0.780722330557182,0,3
0.518576137488708,0.680914662545547,0.721137697109953,0,140
0.562782935798168,0.178203962510452,0.949609000235796,0,362
0.129156854469329,0.222987108398229,0.448685383191332,0,3
0.256367604015395,0.278425032040104,0.76956249284558,0,305
0.717935275984928,0.536541029345244,0.501952608814463,0,3
0.961409936426207,0.715000129537657,0.215690232580528,0,3
0.100140846567228,0.817232062807307,0.970116297481582,0,283
0.763222689507529,0.929858859628439,0.201287441654131,0,3
0.947966354666278,0.885416019242257,0.11851068213582,0,272
0.818634688388556,0.503308737417683,0.243338548345491,0,274
0.308292330708355,0.991398976184428,0.644665914122015,0,3
0.649579460499808,0.359477610792965,0.14765668194741,0,3
0.953355451114476,0.787666952004656,0.807776784757152,0,3
0.953732650028542,0.35063739051111,0.712625226005912,0,3
0.339979203417897,0.256962180370465,0.261290374910459,0,3
0.262474110117182,0.209299634676427,0.930598749080673,0,3
0.165453933179379,0.518962736008689,0.673189964378253,0,64
0.322168056620285,0.0882938434369862,0.768409238662571,0,3
0.510125206550583,0.844381135422736,0.283237143419683,0,3
