"V1","V2","V3","V4","V5"
-0.240775646909999,0.0564137366161539,0.0604522786208833,1,1
0.270048043403494,0.305019426641775,-0.0183569677718874,4,2
-0.222855249262473,-0.125762545858534,-0.0134480765316297,0,1
0.12917044841277,0.0387021497606595,0.0571316140970066,2,3
0.156816128479243,0.315776140350623,0.00944908336495037,4,2
0.340490882370159,0.244935273468716,-0.0414858887312482,4,2
0.238732606451224,0.259997744204234,0.126432328713733,0,2
0.261277882160303,0.233037915048301,0.0509418186800683,4,2
0.11090511625756,-0.128485649693195,0.00222401719795227,0,3
-0.181604926484036,0.0474251008971289,-0.112400307027073,0,1
-0.0304879667502032,0.371457184240847,-0.0535478222359594,3,4
0.171256691279429,0.166560296202475,0.0235518976369275,4,2
-0.247889620804913,-0.083838119412693,-0.032607008715198,1,1
0.11238463095271,0.00576586157334812,-0.0865866050976284,2,3
0.230172297218504,0.0286520282610062,-0.0122848399129236,0,3
-0.215737502938365,-0.0145399834587401,0.133082441333708,0,1
-0.186256201539078,0.125029557619518,-0.032089131451029,0,1
-0.121360632107252,0.00468056124864602,0.0257308089455282,1,1
0.281421115719973,0.142708223946238,0.0629453956700003,0,2
0.299246225743664,0.156389568075304,0.0449145666847966,4,2
0.178631210557748,0.364716690296227,-0.0322378502787034,4,2
-0.0561635478099941,0.00822060623376293,0.0450845474375151,0,3
0.207049773937838,0.00169582285477842,0.0486666172547152,2,3
0.286932927590496,0.344678943419931,0.0548693496150167,4,2
-0.0106448482027605,0.308045295781242,-0.092791890104895,3,4
0.0919025269693469,0.0258086991569589,0.135566111243989,0,3
-0.122420020656477,0.310823856715281,-0.0685467050525732,3,4
0.267041907034135,0.207209742416524,0.0312329226597449,4,2
-0.0944081359668131,0.0874548057741322,0.0472745125305853,1,1
-0.150304745711279,-0.0238585045868552,-0.0732737604934932,1,1
-0.162382712299625,-0.0226439816351301,-0.00584691748754867,1,1
-0.224228721675713,0.0113765861202208,0.0827173699561762,1,1
-0.116700250302579,0.0588391423480285,0.0494961725682645,1,1
-0.173116707255527,-0.0299278263155303,0.0129612894954,1,1
-0.100985585991606,-0.0429908911334968,0.0166547163458562,1,1
-0.14498066865525,0.0494695471931633,0.0887031539240653,1,1
-0.268986034609147,0.0127232836644216,-0.00913084998635957,1,1
-0.240701966412027,-0.0441289533411917,0.0217289727778073,1,1
-0.17948230176131,0.0396162017201081,-0.0489278116020549,1,1
-0.185422123495941,-0.0068419454155561,0.058388715705326,1,1
-0.282131903579347,0.050870640684966,0.0547405772898054,1,1
-0.210415457588253,-0.0761121159101212,0.0440883289625006,1,1
-0.225914828100675,0.0679320274451847,0.018736907630898,1,1
-0.206089669556849,0.0582826560115367,0.0320730754974575,1,1
-0.0986751570394288,-0.00181249771471124,0.0180970775209709,1,1
-0.273571481946766,0.0874247299583136,0.0356608275422737,1,1
-0.136256015216662,0.0584483323173829,0.0441955624630902,1,1
-0.143567183927022,0.0185359058370719,0.023723484887168,1,1
-0.245765044054212,0.0429066250310447,0.0408214371199915,1,1
-0.139221069411592,0.0669352372889281,-0.0250171246016977,1,1
-0.144857621250477,-0.0754176921476472,0.0531970254869291,1,1
-0.177652055743875,0.115439339437049,-0.0124457604931895,1,1
-0.090396990624123,0.0889753658560808,-0.0547568319631649,1,1
-0.237729727623656,-0.0199762349613224,0.0202802892946114,1,1
-0.215783228266398,0.0563604009971497,0.0447543965764648,1,1
-0.199618386008765,-0.0445470621876499,0.111705025082746,1,1
