"V1","V2","V3","V4"
0.2655086631421,0.418341399403289,0,1
0.37212389963679,0.806308642262593,0,2
0.572853363351896,0.19947513542138,0,362
0.908207789994776,0.876818483462557,0,428
0.201681931037456,0.500677593285218,0,89
0.898389684967697,0.0111756247933954,0,356
0.944675268605351,0.323815386043862,0,2
0.660797792486846,0.545815849676728,0,244
0.62911404389888,0.687680064700544,0,2
0.0617862704675645,0.909198254812509,0,159
0.205974574899301,0.495335392188281,0,89
0.176556752528995,0.0386790884658694,0,480
0.687022846657783,0.631469011306763,0,245
0.384103718213737,0.50649535912089,0,177
0.769841419998556,0.91798297315836,0,475
0.497699242085218,0.86035815323703,0,2
0.717618508264422,0.7567601618357,0,2
0.991906094830483,0.643409877317026,0,419
0.380035179434344,0.75470459042117,0,135
0.777445221319795,0.699998698430136,0,393
0.934705231105909,0.632609739666805,0,419
0.212142521282658,0.332446952816099,0,2
0.651673766085878,0.251253550406545,0,337
0.125555095961317,0.451774204848334,0,2
0.267220668727532,0.764533405890688,0,2
0.386114092543721,0.894513131119311,0,2
0.0133903331588954,0.722020320594311,0,441
0.382387957070023,0.269861862296239,0,2
0.86969084572047,0.501946410397068,0,345
0.34034899668768,0.48967051343061,0,2
0.482080115471035,0.0259780348278582,0,2
0.599565825425088,0.627018344355747,0,177
0.493541307048872,0.793357360642403,0,252
0.186217601411045,0.793068541912362,0,2
0.827373318606988,0.147637455258518,0,324
0.668466738192365,0.572132761823013,0,243
0.79423986072652,0.218543328111991,0,2
0.107943625887856,0.894940519705415,0,147
0.723710946040228,0.337400537217036,0,272
0.411274429643527,0.728070278884843,0,2
0.820946294115856,0.273726991377771,11,276
0.647060193819925,0.611233501462266,0,2
0.78293276228942,0.190514831570908,0,300
0.553036311641335,0.378682658541948,0,381
0.529719580197707,0.655463400529698,0,248
0.789356231689453,0.49395700218156,0,343
0.023331202333793,0.260791746433824,0,2
0.477230065036565,0.931615627603605,0,2
0.7323137386702,0.537074086721987,0,2
0.692731556482613,0.492490614531562,0,341
0.477619622135535,0.631135701667517,0,178
0.8612094768323,0.881205163197592,0,2
0.438097107224166,0.460682143457234,0,178
0.244797277031466,0.242750660516322,0,30
0.0706790471449494,0.370363303460181,0,54
0.0994661601725966,0.874555521644652,0,147
0.31627170718275,0.915374039905146,0,2
0.518634263193235,0.6467552438844,0,248
0.662005076417699,0.545471457066014,0,244
0.406830187188461,0.903578170575202,0,264
0.912875924259424,0.152716621523723,0,369
0.293603372760117,0.0110140999313444,0,386
0.459065726259723,0.634206203510985,0,177
0.332394674187526,0.363025955390185,0,80
0.65087046707049,0.0299305927474052,0,335
0.258016780717298,0.495116189820692,0,472
0.478545248275623,0.304697251878679,0,377
0.766310670645908,0.0840115807950497,0,2
0.0842469143681228,0.472256891895086,0,86
0.875321330036968,0.363844325533137,0,275
0.339072937844321,0.310762310866266,0,59
0.839440350187942,0.723979425150901,9,397
0.34668348915875,0.422477406216785,0,477
0.333774930797517,0.634634148329496,0,175
0.476351245073602,0.484235360985622,1,228
0.892198335845023,0.0481581164058298,0,2
0.864339470630512,0.0111460292246193,0,356
0.389989543473348,0.852877904195338,0,262
0.777320698834956,0.514164796099067,0,343
0.960617997217923,0.150898399529979,0,366
0.434659484773874,0.162589426385239,0,51
0.712514678714797,0.122806937200949,10,314
0.399994368897751,0.203696175711229,0,2
0.325352151878178,0.67102820170112,0,176
0.757087148027495,0.649107762612402,0,2
0.202692255144939,0.0042785806581378,0,482
0.711121222469956,0.17294548638165,10,308
0.121691921027377,0.0959341514389962,0,70
0.245488513959572,0.834887002594769,5,118
0.14330437942408,0.725154803367332,8,105
0.239629415096715,0.414110884768888,0,3
0.0589343772735447,0.572577645070851,0,2
0.642288258532062,0.334350025979802,0,351
0.876269212691113,0.560996151994914,0,454
0.778914677444845,0.673044318566099,0,2
0.79730882588774,0.309513966087252,11,276
0.455274453619495,0.679681338835508,0,2
0.410084082046524,0.663579291664064,0,172
0.810870242770761,0.707589943893254,9,400
0.604933290276676,0.673551149433479,0,2
0.654723928077146,0.981855811085552,0,450
0.353197271935642,0.581883587874472,0,170
0.270260145887733,0.47059145080857,0,73
0.99268406117335,0.617161742178723,0,426
0.633493264438584,0.142849190160632,0,2
0.213208135217428,0.0157892066054046,0,482
0.129372348077595,0.510276816086844,0,87
0.478118034312502,0.680986334569752,0,177
0.924074469832703,0.209228309104219,0,370
0.59876096714288,0.676054946845397,0,2
0.976170694921166,0.105751615017653,0,2
0.731792511884123,0.453673204174265,0,270
0.356726912083104,0.999239741358906,0,2
0.431473690550774,0.779339053900912,0,2
0.148211560677737,0.332927598850802,6,17
0.0130775754805654,0.313427713932469,0,2
0.715566066093743,0.89198530674912,0,2
0.103184235747904,0.566703255753964,0,95
0.446284348610789,0.292382185114548,0,2
0.640101045137271,0.435614312533289,0,2
0.991838620044291,0.159860512940213,0,367
0.495593577856198,0.790865794988349,0,252
0.484349524369463,0.653063988313079,0,177
0.173442334868014,0.743007673416287,8,103
0.754820944508538,0.401030953973532,0,323
0.453895489219576,0.916184994857758,0,264
0.511169783771038,0.783171077491716,0,252
0.207545113284141,0.606307175010443,0,2
0.228658142732456,0.885643406305462,0,2
0.595711996313184,0.161842908477411,0,2
0.57487219828181,0.886665626196191,0,2
0.0770643802825361,0.25316057074815,0,26
0.0355405795853585,0.46067503397353,0,83
0.642795492196456,0.00503009674139321,0,334
0.928615199634805,0.296445827698335,0,274
0.598092422354966,0.0793535762932152,0,322
0.560900748008862,0.531975206220523,0,194
0.526027723914012,0.945976293645799,0,466
0.985095223877579,0.669619769556448,0,419
0.507641822332516,0.706028464715928,0,254
0.682788078673184,0.161807060940191,10,309
0.601541217649356,0.0797468742821366,0,322
0.238868677755818,0.439329840708524,0,5
0.258165926672518,0.536548934644088,0,472
0.729309623362496,0.789116533938795,0,451
0.452570831403136,0.509898220188916,1,233
0.175126768415794,0.0747238027397543,0,71
0.746698269620538,0.24338090326637,0,2
0.104987640399486,0.939562084153295,0,161
0.864544949028641,0.705089401686564,9,402
0.614644971676171,0.349535184912384,0,352
0.557159538846463,0.194872162537649,0,362
0.328777319053188,0.756989548448473,0,2
0.453131445450708,0.980836602393538,0,2
0.500440972624347,0.0775665142573416,0,2
0.180866361130029,0.382793979952112,0,2
0.529630602803081,0.414220205508173,0,381
0.0752757457084954,0.532691701082513,0,96
0.277755932649598,0.146925338311121,7,41
