"V1","V2","V3"
0.897222200576582,0.193305537013108,1
0.923996257932128,0.183481071696776,1
0.88504555196209,0.223622171974401,1
0.888495036460712,0.16243754119329,1
0.894728369731379,0.21797085726276,1
0.890890157011867,0.194687814339274,1
0.913412400889446,0.210498552852169,1
0.883019707572023,0.197396983668539,1
0.921336090075793,0.227027887905014,1
0.899850789328999,0.200625223255465,1
0.891942398178715,0.205390217802873,1
0.914382158785862,0.205162534139638,1
0.896398826915057,0.185185517747552,1
0.92092381517293,0.187703377943649,1
0.908025098568185,0.185149941582692,1
0.927127800877945,0.223930355278325,1
0.900384532789172,0.155240234823096,0
0.890611643178834,0.183869495498478,1
0.863146762111637,0.179004015190098,0
0.894405181233555,0.17438347946162,1
0.8693846079423,0.213066337523105,1
0.950923081215099,0.237867376386899,0
0.878361384784616,0.224693169868299,1
0.871508043883069,0.167203599458527,0
0.908432867625998,0.190945238080077,1
0.915627361965274,0.219288532971303,1
0.882011044497578,0.218612498109548,1
0.889922615420516,0.192307478254696,1
0.895212521231456,0.172435781259719,1
0.923359998742467,0.148273417896052,0
0.884037227005006,0.2047177934184,1
0.924219184277499,0.212870059724394,1
0.875570876410772,0.224234703706704,1
0.89993157827635,0.19131723894878,1
0.914564366293071,0.219345119879496,1
0.889973319949057,0.205715759030429,1
0.903588747973316,0.172293229306622,1
0.901203321033631,0.21914283016799,1
0.902391090785763,0.186591950186614,1
0.899522976324846,0.226823611897832,1
0.88619380532674,0.191212626777424,1
0.888109690308328,0.187333411704173,1
0.853215645830333,0.192348818052896,0
0.864116746382138,0.211402057159061,1
0.897531265716082,0.179866562372014,1
0.91751383656049,0.224241790563292,1
0.903089759392201,0.186996389809368,1
0.937677893155451,0.203318032338214,1
0.884137495514601,0.15958437203042,0
0.915206352631292,0.206680325931462,1
0.92111156870539,0.19036032706924,1
0.877816166671679,0.211165969576984,1
0.884879133193889,0.199758419306188,1
0.898317515424845,0.210711583651958,1
0.879421302032064,0.206175633754043,1
0.919253710444155,0.201940410091144,1
0.879485102373871,0.214754415033194,1
0.925288872822146,0.209320411053605,1
0.899866834885459,0.194238325268264,1
0.924682294737123,0.19684543157265,1
0.879454979466761,0.227406414584397,1
0.928060907197913,0.220127517139819,1
0.873817121317703,0.181200031491892,1
0.86422402030613,0.238033408865645,0
0.885510873896309,0.195834211321758,1
0.906096732536048,0.208443943242525,1
0.916844207764506,0.196185087531233,1
0.913617858601871,0.184892912524112,1
0.913409356701921,0.196872013684718,1
0.890408495607734,0.227080179261608,1
0.910017444346341,0.19186744272662,1
0.883997180832056,0.191526738864708,1
0.889455248851738,0.218441885825707,1
0.947456308528342,0.223550692233373,0
0.891534022425652,0.167249993104557,1
0.878108073732916,0.204607966775645,1
0.898780605142255,0.185047664876411,1
0.869443812938843,0.163072479164386,0
0.871696158569658,0.185313154749162,1
0.914696088324439,0.197739268379015,1
0.907672149205907,0.190747527570783,1
0.925552188643742,0.217580212712078,1
0.933286942698856,0.194494139129622,1
0.906561403572775,0.172020188838604,1
0.906978394303495,0.218894047812299,1
0.919253461939113,0.197214006912809,1
0.890878458995001,0.18893481416251,1
0.901632116888379,0.181109024297495,1
0.890820703644728,0.242678091247893,0
0.909247508101806,0.191798253153904,1
0.901514172224681,0.178289310657849,1
