"V1","V2","V3","",""
0.0459824843092355,0.0636631296326558,0.029599661172015,2,3
-0.156668409358244,0.148461185253052,0.00040090554857898,0,1
0.0654527064736168,0.215265155942112,0.0169622323452735,3,2
-0.282280568858472,-0.0303023191297522,-0.0319764253080414,0,1
0.101251342254366,0.346513754639428,0.0763697192401351,0,2
-0.151082992110865,0.12188745227416,0.106076551723772,1,1
-0.166698774979149,0.0225795698730819,0.0384971586719571,1,1
-0.140105468938803,-0.0460419603038293,0.0310679479082248,1,1
-0.18591167479461,0.0421846714861997,-0.0155436999620754,1,1
-0.0446648239230755,0.0504563492882466,-0.0185658645858641,1,1
-0.180187121584289,-0.0749146146924092,-0.0379296691996468,1,1
-0.162696873409043,-0.0251798959278532,0.00949065324937429,1,1
-0.0880839557131743,0.0888065034832841,-0.0505372537916769,1,1
-0.242413936928355,-0.0110462202603942,-0.0111794958301733,1,1
-0.172897615005633,0.0690304761610838,0.0240130683863329,1,1
-0.226807142290112,0.120852610993743,0.0239624854139368,1,1
-0.199485039217282,-0.0314243028024908,-0.0443491009740116,1,1
-0.186532578474637,0.0239969186784345,0.0360111620444918,1,1
-0.150696129546499,0.159765531890622,-0.0211589743244047,1,1
-0.164258499260028,0.033170678774328,-0.0488392478102183,1,1
-0.104069767360254,0.0193340011425558,-0.0571461158213126,1,1
-0.273228024915754,0.032655356856086,-0.0607711338219081,1,1
-0.219831076541512,-0.0662709423182374,-0.0148779625762056,1,1
-0.225530439113903,0.0798439285187951,0.0286982178476527,1,1
-0.243521705855353,0.145387546977447,-0.0238586258995788,1,1
-0.153969044449123,-0.0187577164150275,0.0724723738227899,1,1
-0.123933765292151,0.0294659289736541,0.00531944503299138,1,1
-0.14421952754901,-0.0121667047013402,0.0837468333458849,1,1
-0.0928998708171924,0.0280051638302466,0.00334417942877956,1,1
-0.109195839591571,0.107970655717866,0.0744480975723328,1,1
-0.115551062006447,0.0276715822056759,-0.0214563401035615,1,1
-0.153386010088263,0.0512645995001879,-0.00543822167917866,1,1
-0.154098981584422,0.0369843317090002,0.056167212385204,1,1
-0.239835677235157,0.0573225906420769,0.0659193228551467,1,1
-0.194320581575215,0.0518829426833939,0.0698012318398669,1,1
-0.072230082896954,0.0774292553063465,-0.00173748863693634,1,1
-0.170946471407478,0.0483502551494999,0.0133644462642871,1,1
-0.246505693340581,0.0149070338260701,-0.0575031601787969,1,1
-0.163871555155909,0.0455488031205355,-0.0980490493460822,1,1
-0.154522434937285,0.109450099808273,0.0699797097446407,1,1
-0.228471121922182,0.0692107019995415,0.0845436133755583,1,1
-0.142747121711092,0.00245039602231282,-0.0467303685187849,1,1
-0.169273629336272,0.110861179632465,-0.0120922252407654,1,1
-0.147890109040321,-0.00348065278554018,0.069499656252047,1,1
-0.13060348784558,0.130520967813575,0.0140704335296108,1,1
-0.138819423187725,0.0610008982208615,0.000838213264467982,1,1
-0.0732843316342866,-0.0261243995447755,-0.0712791858191873,1,1
-0.177551375978011,0.145912226280916,0.0813597134280353,1,1
-0.0695468960282831,0.0176766118205723,-0.0117530429554771,1,1
-0.197693853512403,0.045178008362354,0.0221803191830234,1,1
-0.140953773052488,-0.0347571976844352,-0.00496127625523847,1,1
-0.124218015417907,0.0998378370060784,0.0733987392796543,1,1
-0.26005895031399,0.00569353046942556,-0.0143303259891692,1,1
-0.230609915706094,0.107082591869944,-0.0309980004054214,1,1
-0.159695186406521,-0.0531229072906287,0.0863597880063313,1,1
-0.181119662838185,0.0450595891950261,0.0118558501934162,1,1
-0.21999192490607,0.0184055658471701,-0.0184152362692811,1,1
-0.212786823273916,0.0354998194144053,-0.0678905421607793,1,1
-0.205029514770659,0.121661712631026,0.0390691589579831,1,1
-0.118012884129435,0.0181023900195807,-0.030016119324482,1,1
-0.188193238580759,-0.014524048808467,0.018258819067243,1,1
-0.158838852286519,-0.0267964215120514,-0.0151308101064158,1,1
-0.0992616717661498,0.0465577557507554,0.0189610555012166,1,1
-0.117368969895552,0.055365034353625,0.0952353678906895,1,1
-0.110284481137635,-0.0162022405481428,0.0277361666961816,1,1
-0.102216847362201,0.0253504551497495,-0.0290854099221167,1,1
-0.127899886301678,0.0522979417087491,0.118553948143007,1,1
-0.114502921009632,-0.0256973263857837,-0.00142852992388043,1,1
-0.104375636075506,-0.03600681209563,-0.0463205507211093,1,1
-0.147505643092154,0.0974576056034924,0.0264701715477272,1,1
-0.0852690722282958,0.0278086067118552,0.0791755424099179,1,1
-0.171096212038414,-0.0271120125535856,0.0218237292470456,1,1
-0.0804247317225525,-0.0305190963335367,0.0439455067088482,1,1
-0.107863612368532,0.0449594313879776,0.0777994690182184,1,1
-0.123840664934706,0.120304018056658,0.0629043850244233,1,1
-0.0243591607654538,-0.0344967368426166,0.0082948502967023,1,3
-0.00137428163139255,0.0411172588665948,0.0520067027273489,1,1
-0.159785502088972,0.0538655245259574,0.0741827197498925,1,1
-0.173194514865948,0.159578911043636,-0.023231875479382,1,1
-0.165105845147303,0.017965973509935,0.0281908846108752,1,1
-0.112375041755822,0.134199969627536,-0.0161903206932648,1,1
-0.108959206759693,0.0438064147466504,0.0382510156984718,1,1
-0.211251156324127,0.0696398939860976,-0.0109204409623893,1,1
-0.158176209355233,0.0743464517370107,-0.00343869358538326,1,1
-0.135986894228677,0.0757196873630643,0.0451009416699863,1,1
-0.135694539097931,0.0789175295347544,-0.0219742750689639,1,1
-0.136483292457215,-0.0387554346186322,0.0407234514292276,1,1
-0.110936892760062,-0.0787867939364073,-0.0512866285302999,1,1
-0.271069803582594,0.0576609796814581,-0.0572344528736988,1,1
-0.201252276698023,-0.095807985444115,0.0122114409818995,1,1
-0.262007469252601,0.0470037117223623,0.0554873593882331,1,1
-0.292770892566246,0.0769911850189335,-0.0367615599267275,1,1
-0.272468522478427,0.00222530416138244,-0.0619932054752038,1,1
-0.0703739906121808,0.119802389706631,0.0124725479243452,1,1
-0.196038117227848,0.0441573239003707,0.0414854858017922,1,1
-0.146773037267341,0.000361334446491326,-0.0411522751278584,1,1
-0.200512754311813,0.00911463343572517,-0.0307052446349591,1,1
-0.0709390199226324,0.0581672433581505,-0.121633410977347,1,1
-0.206718629934423,0.0537792153850571,-0.0313424126550941,1,1
-0.18913986821823,-0.0496233190642821,-0.0488099631755775,1,1
-0.179490028522503,0.102644741838299,0.0499343444908139,1,1
-0.0883473490443048,0.0467001696215718,0.0904304793949703,1,1
-0.149823955834118,-0.0732036097563389,0.0028098875818115,1,1
-0.160753624680412,0.122086838817793,0.0601452359310225,1,1
-0.21600549446978,0.0520371437690191,-0.0262228426231747,1,1
-0.185262248997776,0.0265962513097498,0.0294408639293777,1,1
-0.160176221353806,0.0261261544903155,-0.0202601769536634,1,1
-0.149006831702914,0.0997685317927779,-0.0305800114007618,1,1
-0.14890635987805,0.0541172693696336,-0.0652773424908001,1,1
-0.206498941112562,0.048529043321147,0.0508197919705752,1,1
-0.126396937195724,0.0467172246972534,-0.0364948732386111,1,1
-0.200751483143672,0.0658847862451085,0.0903706382332244,1,1
-0.166143865198256,0.013863555390602,0.0437381886202971,1,1
-0.070232262693794,-0.00147190561926511,0.0744065109140147,1,1
-0.17317256342056,0.0441913605839692,-0.0558387668731692,1,1
-0.0892475075805425,0.0920265473459505,-0.0658519184522372,1,1
-0.176572210125903,0.0901307130896151,0.0662189439363163,1,1
-0.0910930742988914,0.0622955512483793,-0.0436612935700978,1,1
-0.0959527816875702,0.104741798211196,-0.0532772583514519,1,1
-0.149108900365534,0.0455877716180388,-0.0254781750404822,1,1
-0.20799334856744,0.0144074920680359,0.0198081045021532,1,1
-0.138371341206547,-0.0145352991613148,0.118485815268228,1,1
-0.137346940970378,0.0478650127022242,0.0727328123397057,1,1
-0.203666357760243,-0.00281838917062389,-0.0667469804668418,1,1
-0.172039303773939,0.0123101389927816,0.0206493681176442,1,1
-0.199606452901112,-0.0437455958728215,0.0740459038222073,1,1
-0.211322003247682,0.0276929924869042,-0.0406600550647518,1,1
-0.153504235936796,0.0622181664797022,0.0557483612691354,1,1
-0.159479492661019,0.00922046296529044,0.0508144102151571,1,1
-0.19586394800438,0.0645166667500841,0.0169145483341939,1,1
-0.179237857669128,0.0128609549597899,0.112670365917668,1,1
-0.122080467883689,0.0165889970153539,0.0225039077484004,1,1
-0.149660870385893,0.0657088241059814,-0.120319142661629,1,1
-0.0605263481670778,-0.0234572663236468,0.0414454230229624,1,1
-0.199881270437027,0.0321932224153751,0.0592316425285807,1,1
-0.0924166667735415,0.0257653324394159,-0.0693841123142632,1,1
-0.216698988952251,0.118263251576991,-0.0135813762668861,1,1
-0.129295151253544,0.0346880321020233,-0.0301584742482367,1,1
-0.150919144678958,0.0440689649193585,0.0420969363686733,1,1
-0.158264360363342,0.00597937868549719,-0.0141666370609873,1,1
-0.234701366201609,0.0149058861254615,0.062140675873992,1,1
-0.222920062664469,0.00336883798279762,-0.0452568248345832,1,1
-0.160067301970342,-0.00934728086637249,0.0432834213628251,1,1
-0.000412444863724997,0.105633831222548,0.0887270938154239,1,3
-0.164601342774253,0.0560921475110543,0.0626197329257916,1,1
-0.236003808750979,0.0953010207203689,-0.0148800221404996,1,1
-0.220548842520203,-0.0220835989354015,-0.0389202840078054,1,1
-0.161349060880172,-0.0363891525061924,-0.0179964431031374,1,1
-0.126550446531723,0.0758610007400142,-0.00901828287951014,1,1
-0.128143857250566,-0.0321351039674664,0.0668664296998881,1,1
-0.0943613727575988,-0.0185221783987559,0.0792456470886658,1,1
-0.249006159271589,0.0341573923856544,-0.0561172958816591,1,1
-0.0858112205469807,0.0252357519912043,0.00453359670163365,1,1
-0.256994162194062,0.0146890047958788,-0.0399277827798138,1,1
-0.15254317462252,0.0887305625058215,0.00730550253927281,1,1
