"V1","V2","V3","V4","V5"
0.34690476797351,0.393221066407905,0.0109100164492925,4,1
-0.209217817928896,0.00125899441657491,-0.00877233697187003,1,2
0.0948298695674091,-0.0876850422292435,-0.0740009377414433,0,3
-0.074049551494891,0.04474350074228,-0.0284439755680075,1,2
0.11927916964182,-0.0841731288818003,0.0469714557765591,2,3
-0.129894476936765,0.0900405589693856,0.0281580439205226,1,2
-0.183189365095453,0.0505803305941765,-0.0392080615701634,1,2
-0.219739686735251,0.000591477280370117,-0.00896894355456667,1,2
-0.202533843174238,0.0929236107864524,-0.0737292101085146,1,2
-0.209436004259346,0.069051029273421,0.0438570338805404,1,2
-0.117911633268841,0.0168649365686903,-0.0490736458447431,1,2
-0.160249595331067,-0.0590973304291274,-0.0157305200083298,1,2
-0.260231110145535,0.0685503216715703,-0.0215435715862745,1,2
-0.107322263762185,0.0981258616713009,0.0554762750488262,1,2
-0.121445636595307,0.113708313382614,0.0882639648496552,1,2
-0.219194236695846,-0.0472397592638609,-0.0295181419518768,1,2
-0.156203288730607,0.0187532986529697,0.0459050552116703,1,2
-0.0929358105785015,0.115491005791411,0.00277521852700939,1,2
-0.182094776524196,0.100224850448643,-0.0984219936468626,1,2
-0.145418568277949,0.108213202440521,-0.0237087760765691,1,2
-0.211493261273872,-0.0017836204601063,0.00558474556102956,1,2
-0.179509917273435,0.101349879459465,-0.0132196627930656,1,2
-0.264601502804181,0.0729922101862161,0.0834220672405615,1,2
-0.2468974736088,0.0585311979888196,-0.0478381928533241,1,2
-0.169827546222129,-0.0230363471608808,0.0546740497015104,1,2
-0.170919579047107,-0.0477153294420229,-0.0302974911394249,1,2
-0.239486333265496,-0.0682625988067243,0.0346976169808916,1,2
-0.149566294154467,0.0366448299078767,-0.135162875269309,1,2
-0.230283825494661,0.0541621340909196,-0.0803591925284083,1,2
-0.212493101620966,0.000125935098591517,0.0550881944660001,1,2
-0.0906130334221668,0.0358006903269844,-0.0495001074602841,1,2
-0.252865083300068,0.00768140373034833,0.0606373083344087,1,2
-0.173662184887389,0.0644279033214095,-0.0157251116974509,1,2
-0.147865982186358,0.0366124140046659,0.116216741894845,1,2
-0.187712578437933,0.0409102181315218,-0.0182070890943925,1,2
-0.138403656836513,0.039050159216682,-0.00111136765186731,1,2
-0.138933567333498,0.0938541773779428,0.00562554043772671,1,2
-0.181988133823081,0.108028900414037,-0.000831948670329261,1,2
-0.161561004557102,-0.0261504157792667,-0.0531323757064743,1,2
-0.157759472133458,-0.0399780355785819,0.0429616868238205,1,2
-0.18180090714308,0.0133025438081485,0.0395937602233716,1,2
-0.225710441936796,0.0105265103948505,0.0752223202695285,1,2
-0.098369516204781,0.0943307374457727,-0.0149762378566849,1,2
-0.192748821139771,0.0449536825914877,0.0274447177156817,1,2
-0.137383788738967,0.0296342956497676,0.00258492293180384,1,2
-0.22574709562622,0.0303355033777463,0.0148550151297954,1,2
-0.0800534117525798,-0.0425493172821608,0.0532303271282417,1,2
-0.167535269588118,-0.0956139276157314,0.0344319216003341,1,2
-0.0532167284078891,-0.0318844025806013,-0.0577254608915387,1,2
-0.0956451916094051,0.00443100960573459,0.0756837464345955,1,2
-0.281979432185596,-0.0217659701243496,0.0573229369061751,1,2
-0.214328612501953,0.082519695101733,-0.01498939056417,1,2
-0.0892852338845304,0.00932085885284708,0.0202908282167524,1,2
-0.179041252395731,0.0685938923449192,0.0305715212200167,1,2
-0.19425994733082,0.00231617364354823,-0.0237779481542004,1,2
-0.216065666432184,-0.0198499941936771,-0.0289235656698767,1,2
-0.14359026109063,-0.0111773299050979,0.114215339327356,1,2
-0.170227837184396,0.00150248923953021,-0.0255941284315559,1,2
-0.223108370908429,-0.00312838105447287,-0.0261382221720814,1,2
-0.157444104000755,0.0766274018282398,-0.0382597429098855,1,2
-0.260686096188384,0.12059543789396,0.0199736760679499,1,2
-0.145440639143701,0.0705267995086776,-0.104824166109973,1,2
-0.2153162512443,0.118875264392703,0.0313666009745668,1,2
-0.172853783936327,-0.0270331543819022,-0.0967501410154836,1,2
-0.146061612316793,-0.0248781523319837,-0.0557390517997328,1,2
-0.146846935228829,0.105857268723012,-0.0364114046113417,1,2
-0.12969686760871,0.0240475767831521,-0.0275631084196667,1,2
-0.0744283833643816,0.0367203407841119,-0.0360935052039181,1,2
-0.160368041785217,0.0698723906355196,0.0367126450818542,1,2
-0.0609829070848412,0.010639148407594,-0.0670577752126389,1,2
-0.227370778316537,0.0549172192921405,0.0319061809769919,1,2
-0.141675953981356,-0.0280189688553295,-0.0436060021877807,1,2
-0.206969583793469,-0.0149733501929782,0.00736761423714663,1,2
-0.157785468564219,0.0543443807419788,0.000111058207781171,1,2
-0.13202891148002,0.0564779250408547,0.0343211045782279,1,2
-0.184250632460623,0.113033071602895,0.0399790260989322,1,2
-0.202056988723838,0.0925230638919361,0.0667561481351204,1,2
-0.28444114497677,0.0532294225276445,0.0804915623048006,1,2
-0.208118093907327,0.0187885712602642,-0.0120161837307864,1,2
-0.183452455997415,0.0225028730656448,-0.0845411048141953,1,2
-0.145629997875217,0.0437109496619853,-0.012136666066526,1,2
-0.0858883454515659,-0.091259783293076,0.029679876817957,1,2
-0.251211939269327,0.0532251236020297,0.001552795416005,1,2
-0.12333419203388,0.0442663902422016,0.0178412669407149,1,2
-0.0730338891819694,0.086229330921691,0.0287085818101638,1,2
-0.193839723187169,-0.00197857689970526,-0.0314720181947129,1,2
-0.210225607569886,0.0417724089080947,0.0103191771621624,1,2
-0.156714947091082,-0.0664321889797943,-0.0806280894579826,1,2
-0.251793894949851,0.0125030608429095,0.0256929858935567,1,2
-0.126630514981977,-0.0133313014533308,0.0210643171123065,1,2
-0.135491886860147,0.0976907873471794,-0.0834425243381703,1,2
-0.0737815683324559,0.0619608573165583,-0.0889426277595035,1,2
-0.22262625858119,0.0690380523977168,0.0336340622508715,1,2
-0.16876842494205,0.0369335677756426,-0.020125624152851,1,2
-0.160993606942928,-0.0192960838020567,-0.00627617823985927,1,2
-0.14119862440077,-0.0307927879510295,0.0729565263061968,1,2
-0.168079570270036,0.117597591266074,0.066577846387455,1,2
-0.195865085861884,0.0189393172701992,0.117409853834263,1,2
-0.172604488820011,0.0685677685433465,0.0779817927520425,1,2
-0.212934150825649,-0.0627613947628261,-0.0727814048654193,1,2
-0.195469630020659,-0.00019660793851449,-0.0512799560528866,1,2
-0.163040780557813,-0.0538915256026803,0.021191140713296,1,2
-0.12566793663764,0.0927672939486178,0.0757808482687489,1,2
-0.183445918370235,0.163046402932067,0.0324109048960114,1,2
-0.168771026679611,0.0438782734955966,0.0808337973219729,1,2
-0.168716970577912,0.143385895223729,0.00915899141180226,1,2
-0.234129775296894,0.0214407242523911,-0.0351592709292623,1,2
-0.179068214465104,-0.0222703712002396,-0.106631239697899,1,2
-0.144951380427581,0.0141056475155251,0.110674441702659,1,2
-0.208273982737259,0.0434927877389866,-0.058313252887877,1,2
-0.211559666259607,0.0477705751377683,-0.0682064456039304,1,2
-0.172498050969096,-0.022263850538406,-0.0236987547349241,1,2
-0.141983737077657,0.00534172146833354,-0.0161931535431753,1,2
-0.0992830330874637,-0.0318651602330843,-0.0713810101382679,1,2
-0.103936662705916,0.0175612467752747,0.0478304815920683,1,2
-0.205139796322398,-0.0140952707771162,0.0552251702792132,1,2
-0.16678029800766,0.0616197898570849,0.0317068193524385,1,2
-0.249281490990316,0.034116178468849,-0.0530894674668424,1,2
-0.189499821599225,0.00882225395117874,-0.0340475229131511,1,2
-0.162138388722313,0.0596006448200022,-0.00862081644848738,1,2
-0.189567044697497,0.0865278119290444,0.101961406684113,1,2
-0.264905464695475,0.0453133564314439,0.0535462435956596,1,2
-0.182441135815479,-0.0101488778843782,-0.0454073815461737,1,2
-0.154620611699191,-0.0114732807270894,0.0216495321726743,1,2
-0.162881055251927,0.0238004281475475,0.0087131184981465,1,2
-0.0983168982084456,0.0417930389588342,0.00979130594919934,1,2
-0.231326809276845,0.123065337950653,-0.00323018596228116,1,2
-0.0898093168458092,0.0442261162893513,-0.0406302715699827,1,2
-0.159364844316428,-0.0890552350072868,0.0317612296004675,1,2
-0.23561275272181,-0.0484265979570557,-0.00623954589707281,1,2
-0.182545789433246,-0.0167607197503857,0.037319241985697,1,2
-0.179722135193606,0.077212726393876,-0.0677034216248815,1,2
-0.197437440205592,0.0110611497286899,0.0764269148241582,1,2
-0.188748419221676,0.0381681939912583,0.0734348491170702,1,2
-0.147437183325001,0.0429160053070657,-0.0319119171140757,1,2
-0.218348605775676,-0.0248104971262411,0.0019788909450636,1,2
-0.23227245534598,-0.0257454982372376,0.0954202161178116,1,2
-0.235633396787932,-0.0404709444795034,0.0364230062260679,1,2
-0.155027912683206,0.0133559041919683,-0.00334853811959883,1,2
-0.213943669726729,0.072213314308,-0.0815375466838923,1,2
-0.163399448304518,0.0120327958519379,0.113324311094632,1,2
-0.142859738473082,-0.00218111205436873,0.0412133461758343,1,2
-0.146749419381734,-0.016126233005186,-0.00783061347431385,1,2
-0.149988920176089,0.0413781845268892,0.0460554063616679,1,2
-0.166121615902563,0.128357976353532,0.0643824675821149,1,2
-0.138328691958021,-0.00743544633137432,0.0833702779557113,1,2
-0.209495612491728,0.100407095738041,-0.00246965894206221,1,2
-0.203355460885363,0.0888493865138479,-0.042898719924431,1,2
-0.146273193982339,0.0534596501322309,0.0847608100128992,1,2
-0.233025837366796,0.0306651458929933,-0.0623505953548449,1,2
-0.0805024110592947,0.0134131484758058,0.0173094550691315,1,2
-0.20309744464759,0.120806710113788,0.0316971240647194,1,2
-0.106797809374265,0.030901690939864,0.00579141353762005,1,2
-0.153404172890741,-0.00772384167317728,0.0525721602080362,1,2
-0.110814428573135,0.0665179998110136,-0.00966353766690053,1,2
-0.226731091011004,0.101717183536412,-0.0729369554132639,1,2
-0.220898731258174,0.0561797179778085,-0.0757723633790966,1,2
-0.171866495801254,-0.0015615625281938,-0.0489352172860133,1,2
-0.262855194698562,0.0487813049447154,0.0724792253293192,1,2
-0.193809618222187,0.0642592858287975,0.057171199255091,1,2
-0.0981692430096671,0.0361871571941505,0.0243243002937235,1,2
-0.11297229618417,0.0706179643177039,0.0462463612733383,1,2
-0.250607524393596,0.0594692867100716,0.0566431875110251,1,2
-0.0321641513614222,-0.0222648035009535,0.0116422658808786,1,2
-0.122166335559292,-0.0329837874179207,-0.0671453027296279,1,2
-0.145624116856859,-0.112853388611378,0.0149925101915328,1,2
-0.160478348640699,-0.0486410575033033,-0.0173367415522764,1,2
-0.16158466500564,0.000949795111727109,-0.0263587290705511,1,2
-0.160924634208274,0.0723946424533415,0.0427043675087864,1,2
-0.163281874461916,-0.00389897527235834,-0.0443133774734467,1,2
-0.147341326982542,0.0832401679671057,0.0476791793084047,1,2
-0.226208677858817,0.0620168044901586,0.0763927443651821,1,2
-0.230636216250237,-0.03764123097426,-0.0150760007530252,1,2
-0.227662172084794,0.0574060580498749,-0.0532452271275447,1,2
-0.18250166258277,-0.0156612852139469,0.0338698761082267,1,2
-0.154708246831951,-0.0277279568881585,0.0348037908937145,1,2
-0.157010397100973,0.0686785894298579,0.101507626350444,1,2
-0.243098901955836,-0.022532137721689,-0.0430756829425742,1,2
-0.142336463890638,0.0562932732090524,-0.0706013533886001,1,2
-0.215559372408635,0.0728505546555553,-0.0460404275147247,1,2
-0.164792739096595,-0.079027792835851,-0.020778010503336,1,2
-0.117661155577829,0.0727040093095848,-0.0564001841777086,1,2
-0.206861465782202,0.0803119613870121,-0.0903789453173585,1,2
-0.198969368087285,0.117446055635622,0.0557294889887673,1,2
-0.105170551633289,0.0262281991272155,-0.0309995963989991,1,2
-0.219669515399638,-0.00683434131714994,0.00716782252244518,1,2
-0.202718963232299,0.0211690761958135,0.0188607745437804,1,2
-0.140003328862976,-0.00471233765485352,-0.124339687838013,1,2
-0.175402478341633,0.105681730047382,-0.0697345652998692,1,2
-0.098148180954838,0.0325064479318602,0.0193833934337422,1,2
-0.1533336702381,-0.00621011490906732,0.0579222017153562,1,2
-0.228938896047832,0.0574275242879753,0.0824708334738071,1,2
-0.172098994447273,0.069817045871398,0.0252022070638563,1,2
-0.275724697015337,0.117043263852971,0.0253775259733156,1,2
-0.1773145307831,0.0113092471786418,-0.0906042696591323,1,2
-0.178728036629731,0.0552341286209302,0.03724409662443,1,2
-0.207076626160711,0.0718442815384168,-0.0832231807092851,1,2
-0.207756955389147,-0.0437153689106372,-0.00421049052259479,1,2
-0.0969360994707489,-0.0384093602209467,0.0110346397538055,1,2
