"V1","V2","V3","",""
-0.0540469377284848,0.233157719103927,0.034837478299846,3,1
-0.162897763343325,0.0406377665434274,-0.0791305035092829,1,2
-0.231667878740931,0.0420941088009235,0.0513110092490969,1,2
-0.132226744470245,0.00671644135404272,0.00959462357032246,1,2
-0.182987669029257,0.0279755248947025,-0.0361470718963891,1,2
-0.161292298604544,0.0807741789202164,-0.00737414322977675,1,2
-0.0361625655708393,0.067089273886827,-0.00245333871982939,1,2
-0.148327242231628,0.096774241770971,-0.128145917212185,1,2
-0.189372456680756,0.00146695074689492,-0.120838569769154,1,2
-0.104862267340463,-0.0565083928068325,-0.0275007008404393,1,2
-0.159163425564028,0.0977397789471332,0.00745796829928766,1,2
-0.148398141900816,0.121297196420183,0.0235045653923189,1,2
-0.133225693003926,0.146263206703285,-0.0362163498215726,1,2
-0.163343812403472,0.0370867157652718,-0.0671101255614803,1,2
-0.0953959824947673,0.0919436654170516,0.0184395809900262,1,2
-0.197293007786513,0.0991132393909642,-0.000385882136352598,1,2
-0.0752950171979892,0.0834484250102152,0.0253436144160106,1,2
-0.199695161476426,0.145352227276523,-0.049525055748913,1,2
-0.210486324647393,0.00440694320138404,0.06703970401756,1,2
-0.0527069052181964,-0.036309112555927,0.0297413336335158,1,2
-0.0903581289299921,0.109081744929029,-0.023152255751553,1,2
-0.213622666317291,0.0569873506939489,-0.0805576988184791,1,2
-0.137165878427905,0.043303982343807,0.09383208088469,1,2
-0.181981102929456,0.0170733507527978,-0.141098718023274,1,2
-0.200967255236487,0.057368237152442,0.0554760438807424,1,2
-0.080305121085188,0.0176882555723046,0.00654648846019992,1,2
-0.131028050080932,-0.0199504025812765,-0.0263852031275778,1,2
-0.111252690209821,0.0388740207314771,0.0454506462671734,1,2
-0.207058540361994,0.0259212774705115,-0.0797134410874493,1,2
-0.0793101408542097,0.0392086961806624,0.0170719366224021,1,2
-0.0840175281721733,0.0231572533331946,-0.109010548623066,1,2
-0.235469036167193,0.0369526111534601,-0.127030926218302,1,2
-0.186970724433012,0.0150938071892216,-0.0712064500850225,1,2
-0.210076223419947,0.0663034337893724,-0.0892623704446107,1,2
-0.158253878607406,0.0619995752945272,-0.113387717940909,1,2
-0.0711864736036592,0.0883945083309985,-0.0857458255826032,1,2
-0.180798294558035,0.0204039176688266,-0.177925394427003,1,2
-0.219479802207582,0.0515495637533741,-0.0218155051898116,1,2
-0.133777030554069,-0.00452139665846638,0.00282301544789824,1,2
-0.166172179341429,0.0355580283309521,-0.0363148324685649,1,2
-0.155511881542389,-0.00394739017239324,-0.0506774499857579,1,2
-0.0861434682913556,0.0771270348408279,-0.009198776765526,1,2
-0.148721748665336,0.00600332409189189,0.0398552113886441,1,2
-0.149811550342541,0.155496085365631,0.0441839928510309,1,2
-0.131843544343849,0.00853546037590278,0.0718121831354556,1,2
-0.217836478366291,0.0510770490600285,-0.0881574362215004,1,2
-0.131964100463553,-0.0141598668287179,-0.132756323779242,1,2
-0.131528038791394,0.0877646193801742,-0.0962671362016356,1,2
-0.0393815946418372,-0.00913754731566846,0.00164777243856721,1,2
-0.257628135927476,0.00435247787256728,-0.00578552561064171,1,2
-0.204111338906659,-0.00229404972550645,-0.0788058599496115,1,2
-0.136136786187268,0.029486727234421,0.00100041002083919,1,2
-0.0948521676589375,-0.0222037534792889,0.0908210521397509,1,2
-0.19416153093577,0.00667174770804143,-0.0709961386138671,1,2
-0.130120056401428,0.0329685277626196,0.0753125716826509,1,2
-0.0998402615911397,0.0183693485479032,0.0281899336603196,1,2
-0.179153310145916,0.089661889673154,-0.0580859727209324,1,2
-0.0816898091504216,0.0699218026338188,-0.0241481502641299,1,2
-0.133778606674018,0.0993724641338818,-0.0226984338287122,1,2
-0.151471101354528,0.0984389776883096,0.0218248922611087,1,2
-0.172377557729721,0.108248001289917,-0.102955638431245,1,2
-0.0803825711461511,0.0368105152889269,-0.0378134693855332,1,2
-0.115210214851936,0.0759487331079839,0.00113530992535154,1,2
-0.201571044110024,0.00347468362756303,-0.0742339642753644,1,2
-0.223625804062631,0.105983244604043,-0.0888904288360842,1,2
-0.223517031332445,0.0450809760400066,-0.0575927109027447,1,2
-0.232211021937877,0.0302205259651701,-0.0163317401377406,1,2
-0.169271076805005,0.0469004002127482,-0.00250780589201693,1,2
-0.195788775024327,0.0929120690506981,0.0205472623536644,1,2
-0.185908049226718,0.183080379845058,-0.00743637117808352,1,2
-0.0671072586602736,0.134789551169982,-0.0777724107863145,1,2
-0.0796887131509957,0.118292666644796,-0.0718240126608942,1,2
-0.181771513563791,0.0450413706988729,-0.11970928838406,1,2
-0.18662585494022,-0.02933400499095,0.0220626475439331,1,2
-0.188554066819055,0.0484422542295555,-0.0853300368967644,1,2
-0.162541634877954,0.0443030128231809,-0.00963439869591149,1,2
-0.160370221312412,0.0697582085559126,0.106722343664716,1,2
-0.15839644756137,0.11027947098313,0.00467832922442062,1,2
-0.164069409845846,0.0612076616931762,-0.0525228482432559,1,2
-0.169239219851517,0.0842175999274204,-0.0674431355875148,1,2
-0.135559529318998,0.0287856591549864,-0.0279168424917015,1,2
-0.108560218166193,0.066352189049141,0.0436874260311685,1,2
-0.0757142213967532,-0.0612661007373434,-0.0487172182151451,1,2
-0.113298576067704,0.00899687714557798,-0.0612801439685005,1,2
-0.204758234886606,0.0768068972043242,-0.0312083949728406,1,2
-0.10829696217769,0.0992447809656367,0.0225814874328915,1,2
-0.220018444550885,0.113897763547957,-0.0190512905055822,1,2
-0.260498376944923,0.091442472079009,0.0555962096960418,1,2
-0.165414039885928,0.0287591903674048,0.0404650620498862,1,2
-0.226140194592558,-0.0221008101388688,0.00764244555477492,1,2
-0.135333700410616,0.0831144474489051,0.0225363995228524,1,2
-0.175577822215182,-0.0140076856467216,0.068607564402885,1,2
-0.142494925392169,0.0845307031552443,0.0510218180967175,1,2
-0.194508635638607,0.0810940267322269,0.0830116750609057,1,2
-0.0537353750282861,0.0103006078273822,-0.0414091574391967,1,2
-0.242264923691487,-0.0357527544925063,0.0166867528771727,1,2
-0.212566367476184,0.0395950236229513,-0.0352397784935078,1,2
-0.170158817148415,0.105955230871427,-0.150681298003443,1,2
-0.200128098452528,-0.0128548097349683,0.0641981315266119,1,2
-0.124915206376491,0.0349927032270928,0.0424295237447284,1,2
-0.201092015830512,0.0936507767082857,-0.0607405060720543,1,2
-0.202126503348008,0.0979358699615056,0.0243527938692198,1,2
-0.242158385706349,0.0635827297578426,-0.123263857222877,1,2
-0.124439081440091,0.119535920632436,-0.0327844674709061,1,2
-0.0428089997280405,0.0504077513414493,-0.0549316993047927,1,2
-0.141728823321126,0.136484005995698,-0.0404380751483102,1,2
-0.142080620882355,0.0349502164206974,-0.0473978701723015,1,2
-0.172799820201808,0.0504290129735308,0.00944141451443807,1,2
0.000247408089273721,0.0445440485105879,-0.11018233629188,1,4
-0.135813950129018,0.0333627141308348,-0.101949308917973,1,2
-0.136309820581075,0.0523681420030887,-0.17796830952016,1,2
-0.244946600853891,-0.015941660599733,-0.077475727748451,1,2
-0.192406781896631,0.0235580836820336,-0.0542738575029702,1,2
-0.213453725235115,0.0359315547327627,0.0223696499309386,1,2
-0.248975013911948,0.068288676035833,-0.00692130942023106,1,2
-0.134748238690294,0.0298595339263518,0.0712854228414584,1,2
-0.181907580128851,0.0988146103422862,-0.168098831945769,1,2
-0.240506876960075,0.109472650683919,-0.10707088587528,1,2
-0.187262262838693,0.0921010337727808,-0.0125964085403733,1,2
-0.253427152991164,0.044540916148679,-0.130810348141511,1,2
-0.0720834419243316,0.0703874598298529,0.0557752313742685,1,2
-0.158994803605841,-0.0176323855237382,-0.0694031856562215,1,2
-0.168526425844937,0.126560136764376,0.0174267234007694,1,2
-0.164980607011147,0.0425206376247077,-0.00778100056774006,1,2
-0.13514138991134,0.0386905006451554,0.0213498686704254,1,2
-0.0936869787122015,0.091762507778778,-0.119979838145321,1,2
-0.176412046525185,0.0992611047361544,-0.0947088107119058,1,2
