"V1","V2","V3","V4"
0.799440940607517,-0.728919905363822,5,1
0.720082277827485,-0.734122492886,5,1
-0.708690906035851,1.04256668914621,1,2
-0.699519193658944,0.831513306104693,1,2
1.13970890621898,-0.618520419133034,5,1
0.791609856481491,-0.647340488582665,5,1
0.707875267154302,-0.643693997748978,5,1
-0.61140165657004,0.860053631781916,1,2
0.714577581570064,-0.93299699971577,4,3
-0.809549491936291,1.0818758794065,1,2
0.932697966194475,-0.918499934891611,4,3
-1.43904393390464,0.994943174322477,1,2
0.889704846417423,-0.716630699358216,5,1
-1.48112217520084,0.962955821584668,1,2
1.09921008166693,-0.757652186470368,5,1
-1.29581689548201,1.02820902768211,1,2
0.841958682748383,-1.01745692628154,4,3
-1.07783122523154,1.14203754902724,1,2
-1.28285016888653,1.04717716549227,1,2
-1.19074075170529,1.19486878221487,1,2
-0.755373144764656,1.04827447446118,1,2
0.834042480253991,-0.996137684574411,4,3
1.25034726931643,-0.709682270947228,5,1
0.996780139021168,-0.632473431892285,5,1
0.754912563334674,-0.731837637449998,5,1
-1.44512989295702,0.938621457193242,1,2
0.739499998787072,-1.02042454933569,4,3
1.17644676774895,-0.685542345140489,5,1
0.885046049192419,-1.01120177758741,4,3
0.880260151867652,-0.946355741979208,4,3
-1.52638198008289,0.956687097696329,1,2
0.903454343865094,-0.88673615569031,4,3
0.921706694909837,-0.599711051014061,5,1
-1.49265837697966,0.796974916265956,1,2
-0.705252131263995,0.95362584128354,1,2
0.74292873731466,-1.0058112213351,4,3
0.969917402000748,-0.978098502293509,4,3
-1.09124331954672,1.167910027511,1,2
-1.24851950918073,1.11067288434835,1,2
1.09751906604617,-0.918004114775397,4,3
-1.11938536662599,1.14654555169374,1,2
-0.955157544808345,1.16015577649195,1,2
-1.04957291509708,1.2489907869213,1,2
-0.875475542511411,1.06593579961347,1,2
-1.29416960777883,1.11570476218738,1,2
-1.28896267588807,1.13355650640315,1,2
-1.39766724073545,0.940891540693086,1,2
-1.43131294423663,1.05612009950453,1,2
-0.758805016303137,1.01521059213317,1,2
-0.692030492053492,0.808785267823836,1,2
1.06764439302501,-0.620257509406072,5,1
-1.05773238532641,1.21525461953403,1,2
1.23555939013733,-0.898465935831281,4,3
0.961754000386149,-0.93529527447498,4,3
-0.627576951988787,0.893414152352248,1,2
-0.820490779955673,1.08690912790219,1,2
-1.38173814592311,1.07892169663959,1,2
1.22014718252526,-1.01070887455072,4,3
0.808892915704023,-0.630098939348884,5,1
-1.15868002656013,1.06554817755035,1,2
0.725145315454196,-0.732204799349754,5,1
-1.30341550056075,1.02334314754418,1,2
-1.49631120608446,0.915248205342432,1,2
1.06765033300147,-0.606290134615818,5,1
1.18557425869276,-0.830643371380662,0,3
-1.10406114531963,1.1817678593526,1,2
-1.28730140098617,1.02328857712166,1,2
1.28506733775814,-0.624053543202081,5,1
-0.775602577384493,1.11337841599449,1,2
1.19308992809541,-0.656481958758374,5,1
-0.905175317204916,1.20009320409174,1,2
-0.925526786437444,1.20168905479695,1,2
0.853913761307152,-0.598108652236869,5,1
-0.753025358069381,0.919657724984024,1,2
-0.784273795557065,1.0335599130332,1,2
-1.38656702050108,0.916336732775525,1,2
-1.07414607251761,1.16107437363903,1,2
-0.780868143658218,1.02853472491428,1,2
1.00595178808124,-0.922507217322266,4,3
-0.79422196780376,0.97929633245089,1,2
0.998601284893043,-0.705380119920623,5,1
0.96849822149113,-1.03964535812448,4,3
-0.706398719124636,0.989382242750996,1,2
1.04003726477843,-0.901788331476388,4,3
-0.761627273578456,0.983274264533006,1,2
-1.00342939785008,1.15745145753589,1,2
0.805085791068935,-0.930373946177538,4,3
0.955177394393568,-0.956293270459647,4,3
1.09146272439442,-0.757134781615247,5,1
-1.1566482191027,1.11044748355858,1,2
-0.630180961464335,0.784195504563844,1,2
-0.701194295890616,1.04898353497102,1,2
1.14459519752356,-0.737932928772729,5,1
0.798876152481547,-0.932837391110166,4,3
0.875913430474328,-0.653664409668182,5,1
0.921909410030192,-0.714656636036506,5,1
-1.23739729568538,1.08603716489342,1,2
-1.52026160093056,0.758231603580156,1,2
1.00382181405432,-0.771910262888666,5,1
-0.903340762800076,1.19737576494747,1,2
-0.853813845843074,1.08922894272026,1,2
-0.689109407142082,1.0217976007755,1,2
-0.587245453863174,0.815531606538917,1,2
0.92058211381454,-0.886912486222912,4,3
-0.689610809049475,0.974798067830093,1,2
-1.3510185456172,0.967569981825582,1,2
1.28432426478368,-0.949257703455653,4,3
1.33807076583661,-0.663297686330018,5,1
-0.843287504673939,1.12830496266776,1,2
0.999980853645538,-0.944600282180277,4,3
-0.978641604115408,1.11692342899444,1,2
-1.07614197787295,1.14139156413944,1,2
-0.80142135998319,1.03294394638029,1,2
0.96952691437182,-0.99521550776348,4,3
-0.636016102875665,0.759414897068776,1,2
1.14590712076701,-0.905281692698697,4,3
0.871436203133812,-1.01906099722365,4,3
0.825814013028646,-0.700856262998703,5,1
-1.41037390858541,1.07725347422799,1,2
0.742951974998127,-0.962085294498625,4,3
1.10250297606384,-1.03564691752961,4,3
1.28395986078044,-0.897886053901825,4,3
1.02853486602321,-0.632144429060261,5,1
-0.668800658094787,0.997447053479067,1,2
-1.33282787479447,1.12149532177443,1,2
-0.758243166951736,0.967750295615262,1,2
1.02508290355911,-0.948039675415915,4,3
-0.85326365366314,1.1306658245982,1,2
0.999784996797944,-0.944227582066849,4,3
1.13979185046669,-0.724011477296461,5,1
0.888615694448249,-0.981704467918867,4,3
-1.11228271578075,1.23334409060282,1,2
1.12170238881793,-1.00812164614729,4,3
0.899531766678845,-1.05889385937026,4,3
1.23879249257718,-0.7626617340474,5,1
-1.24909717318576,1.12130081472634,1,2
-1.10438901106043,1.22642159391489,1,2
-1.309137369849,1.01099926823159,1,2
-1.16910775114929,1.06953370843883,1,2
0.782329646297431,-1.0019677018036,4,3
0.909975666091748,-0.91144983605728,4,3
0.805333287123273,-0.908587738753353,4,3
1.25322006693196,-1.02437343307408,4,3
1.16179496963326,-1.0416244402301,4,3
0.734197973821493,-0.887825536487931,4,3
-1.47752223263639,0.786567342056985,1,2
1.17463635533433,-0.972285414376092,4,3
0.83830951930838,-0.71774309796376,5,1
-1.50561380188365,0.877095145137672,1,2
-1.35362433548457,1.14055625000601,1,2
-1.35323424360609,0.956030258813592,1,2
-0.625396824719611,0.873474077420134,1,2
-1.57457395954135,0.79419480028738,1,2
0.872663236693466,-0.767264236397556,5,1
-1.11072816371209,1.21702277519958,1,2
0.743255525132809,-0.728487133602109,5,1
0.749821498263468,-0.751913824474602,5,1
-0.644065068970849,0.736938566818503,1,2
-0.948798984939685,1.06909964445671,1,2
-1.45940154438516,0.769366699810726,1,2
-0.786376301397786,1.01905319391004,1,2
-0.686607285859003,0.953761974971246,1,2
0.969487368923518,-0.690086226458542,5,1
0.982388297357519,-0.665053637584239,5,1
-0.930543943454992,1.08507950539934,1,2
-1.16245040689025,1.06280331294372,1,2
-0.848771399207529,1.18370340626718,1,2
0.817369617599272,-1.01223241010442,4,3
0.859290870499304,-0.763770824444161,5,1
-0.707275245635081,1.03222718468458,1,2
-1.13869602859896,1.11675130480778,1,2
0.90132058441318,-1.01889010319008,4,3
1.26452021634586,-0.918258202033312,4,3
-1.43501546420096,0.989073707656656,1,2
-1.10258321390143,1.08473108585015,1,2
1.04899630641254,-0.993651481809636,4,3
0.861329737339287,-0.702298873002559,5,1
1.02564369213112,-0.721491094597238,5,1
-0.692841597473223,0.891236606291666,1,2
-1.28935722881373,1.01967064230957,1,2
-1.40710033908552,1.02615961948247,1,2
-0.855601013700752,1.05275831316582,1,2
1.07049382583821,-0.653634841558057,5,1
-1.04314472684306,1.23116529187659,1,2
-1.33265698798871,1.12547138577773,1,2
1.20983318597274,-1.02635091060292,4,3
1.00021750513492,-1.05001595995065,4,3
1.12578782984702,-0.929662668623299,4,3
-0.864777544545552,1.13684675585134,1,2
1.05186309564031,-0.598053961677278,5,1
-0.629758354328059,0.751533036371095,1,2
0.95102849630868,-1.04171408827818,4,3
-1.37587010207517,1.12020786969964,1,2
1.13270219226872,-0.999394316186565,4,3
1.29680177808417,-0.676758210115184,5,1
1.01722149220463,-0.648948837742563,5,1
1.16844434454249,-0.879350031076015,0,3
0.783619048639592,-0.639462820773884,5,1
-0.755423028243224,0.999835860974889,1,2
0.916749641258212,-1.00906730333805,4,3
0.81486293556319,-0.731868179196375,5,1
0.746849323619013,-0.923883723324199,4,3
0.958549376775961,-0.646787075302703,5,1
-1.11703036989775,1.2311694304829,1,2
0.891226106929901,-0.594283240959438,5,1
0.917979216871613,-0.622144778017143,5,1
-1.23451134749437,1.1472223308472,1,2
0.761688457737161,-0.673641225335263,5,1
-1.14269632328059,1.11032595226859,1,2
0.798954378128912,-0.721990316927914,5,1
1.12294919760854,-0.635240403444831,5,1
1.12140369911978,-0.599727679507662,5,1
-1.11874643157289,1.21046943224613,1,2
0.743000458551943,-0.919691088921291,4,3
0.756436135760775,-1.02902110503486,4,3
-0.705872601574863,0.909343895560296,1,2
1.25023401579217,-0.663385306944082,5,1
-1.00587406431942,1.20232430359668,1,2
0.79953706025608,-0.60830953522668,5,1
-0.852566840147623,1.14669871858758,1,2
1.24349995481575,-0.700743775947056,5,1
0.829674710015183,-0.900209290661239,4,3
1.17994983150971,-0.97826875520331,4,3
0.973247183023994,-0.95953186753266,4,3
0.890379045875841,-0.672504241164608,5,1
0.884019075650919,-0.896254326472303,4,3
-0.608052903056893,0.904360216250386,1,2
-1.51499266875642,0.981369111202765,1,2
1.01096932944735,-0.980721245655081,4,3
-0.665156633669219,0.833168541341476,1,2
-1.31452542371626,1.09925430688326,1,2
-1.11226522771891,1.17664330028853,1,2
-0.750392109396081,1.01048713741483,1,2
0.839854433470876,-0.888650034161374,4,3
0.771075925187384,-0.655980815160347,5,1
0.932296197332746,-0.978492815095069,4,3
0.800406850194708,-1.00874402841423,4,3
-1.0096735711223,1.22933182250485,1,2
-0.81533068821122,1.14895623267823,1,2
-1.10419074388722,1.22743219303916,1,2
1.24152602857012,-0.595968043666738,5,1
1.1518634512511,-0.900520516994239,4,3
1.21597761873048,-1.04535306508735,4,3
0.922061094691117,-1.02300353801937,4,3
-1.54427471963481,0.843838488680934,1,2
0.750399543139896,-0.646646427280539,5,1
-0.835396735089288,1.10899285837506,1,2
-1.48386951515374,0.933389604028627,1,2
0.917708419897835,-0.980153215880759,4,3
1.22010188907261,-0.964069528485718,4,3
1.1264846734441,-0.91257217397493,4,3
1.01196442510437,-0.635285892009907,5,1
-0.736974061600082,1.0607166492081,1,2
-1.07657195232348,1.15104199342913,1,2
-1.40607584597908,0.878003447989696,1,2
1.01805944582309,-0.767054501363739,5,1
0.99849188100012,-0.860161494386104,0,3
1.09718321170982,-0.926274788765721,4,3
-0.742986574092018,1.09567632099187,1,2
0.962773991770604,-0.728592383142272,5,1
1.2557652787593,-0.67689857721438,5,1
1.18248147186228,-0.692920351139945,5,1
-0.7274832236318,0.798309450163209,1,2
1.01714827885716,-1.04189660072349,4,3
-0.660579985228671,0.803576195046,1,2
-0.630130875663001,0.744463227441085,1,2
1.01344099185471,-0.640162767529996,5,1
-0.587145383179296,0.791074792303358,1,2
-1.54311309374238,0.918723247525872,1,2
1.26074836881179,-0.673600847413718,5,1
-0.786044360090471,1.1395803376305,1,2
0.83394500305363,-0.695904553319987,5,1
-0.746661291900113,1.03355178625493,1,2
-1.01252546819768,1.2064463757973,1,2
0.921922577506336,-0.735728131122432,5,1
-1.41236579417067,1.03487428481643,1,2
-1.53978152561556,0.770512891437821,1,2
-1.56241436541602,0.824824383524763,1,2
1.34993028772488,-0.978318763404865,4,3
-1.33719121317815,1.01279492926852,1,2
1.32067994701817,-0.703003009197049,5,1
0.855988715347868,-0.617042698176631,5,1
-1.12027974436036,1.18260968032849,1,2
1.0252050083405,-0.944109739712847,4,3
0.949542558828213,-0.938837983830862,4,3
-0.94773746231949,1.19901555484931,1,2
0.871552906010558,-1.07769448353044,0,3
0.766933780413247,-0.758996493086853,5,1
-1.46987532894076,0.835918496267218,1,2
-1.0748236477419,1.11445351357607,1,2
-1.3700326885355,1.11746052904909,1,2
0.894429385117953,-0.659211296101212,5,1
0.946372974415939,-0.691503739723527,5,1
-0.757803985117191,0.965432979564066,1,2
0.776292294683154,-0.706462329919653,5,1
1.17189398231639,-0.952254345860729,4,3
0.956332537871039,-0.599578544674737,5,1
-0.920898030423459,1.07112539907717,1,2
0.784829155659907,-0.984886518177818,4,3
1.21015746699402,-1.05068207220321,4,3
0.893973968862599,-0.954297433125287,4,3
1.11544804433874,-0.68140519298152,5,1
1.22240512982589,-0.69678882976816,5,1
-1.22555703238532,1.10582548061833,1,2
-1.0989658419827,1.15180835300886,1,2
0.866504523765226,-0.688970764168385,5,1
1.20650989237805,-0.636464505783085,5,1
0.830237124932302,-0.698402244007869,5,1
-1.28971514530755,1.09466062414248,1,2
-0.683341845416159,0.790117841723185,1,2
1.21124628289069,-0.927151556752293,4,3
-1.50576611211169,0.795358983397836,1,2
1.26881217182897,-0.768326359099967,5,1
1.02333334323403,-1.05880653032529,4,3
-1.37073064094544,1.01256865818984,1,2
1.18400969480089,-1.0169505953374,4,3
1.25013203201797,-0.794742091130562,0,1
0.764365533063484,-0.668760814671466,5,1
1.21251849361996,-0.609586410644333,5,1
1.32609408709878,-0.93575347098553,4,3
-1.44490710065799,0.86907076429937,1,2
-0.749503927250594,1.10961234603295,1,2
1.08743622753987,-0.690906661984196,5,1
0.80843205614144,-0.640704280541086,5,1
-0.704627455599227,0.818780673126161,1,2
0.94990405235943,-1.05451578256618,4,3
1.18775035648814,-0.99086713671168,4,3
-1.04182259462894,1.15402784045607,1,2
-1.44094256422065,0.774740199881476,1,2
1.19177527195819,-0.844100194186677,0,3
-1.49995282204429,0.956194916365714,1,2
1.27704787431698,-0.915560749060117,4,3
1.07535149227199,-0.978641514068183,4,3
-0.60389337186749,0.793236901024117,1,2
-0.85538408593169,1.17674038926056,1,2
0.90449083288403,-0.899307357724872,4,3
-1.55668870293979,0.807435514474585,1,2
0.745812983714058,-0.984392250426098,4,3
0.915438158078903,-0.922449540420245,4,3
1.21180821100403,-0.668776397732715,5,1
0.854437349984076,-1.01604022805504,4,3
1.22935541497011,-0.984148118849226,4,3
0.734662153676954,-0.946118371211614,4,3
-0.637999678186737,0.780682486274486,1,2
-0.650311778555441,0.809773922597507,1,2
0.851232028675715,-0.703605657963673,5,1
-0.692017526414927,0.838558490301961,1,2
1.32546387351542,-1.02081483061494,4,3
1.04641377921574,-0.673681720069594,5,1
1.09301295797986,-0.998866249884044,4,3
-1.46014573409719,0.825266332243669,1,2
-1.4822377100749,0.739176023657314,1,2
0.82749546691752,-0.942815963841567,4,3
0.814761453633542,-0.953695633473158,4,3
0.973378019221456,-1.0568243879435,4,3
1.29038729861269,-0.881485539547746,4,3
1.14937955179356,-0.886488929247892,4,3
1.2980488888225,-0.696466689729372,5,1
1.11355213866833,-0.752673483772258,5,1
1.21133042716631,-0.772721097707806,5,1
1.19783803699389,-1.04334896695982,4,3
0.970703957711878,-0.706471465251771,5,1
1.21198204523686,-0.738711466800716,5,1
1.22319988696772,-0.730898095804121,5,1
0.85115034203139,-0.897877677288947,4,3
1.19592946844128,-0.976496645029421,4,3
0.832109344606932,-0.672774545664426,5,1
0.748027750064024,-0.91683756331096,4,3
0.984461293670749,-1.03225104929335,4,3
-1.23392842900052,1.14672920100182,1,2
-1.00613033812514,1.19638519336687,1,2
0.97856210974525,-0.982353818159463,4,3
-1.20097425695127,1.05079513544077,1,2
1.13897129692958,-0.644047450187139,5,1
-1.30004963694604,1.03576241011123,1,2
0.796864330421688,-0.940059474763748,4,3
-1.42986926504386,0.85106311869334,1,2
-0.721862825275633,0.844111312179463,1,2
1.30443632238175,-0.649708128011124,5,1
1.30356697849124,-0.903224821937813,4,3
1.01800939835149,-0.681735018636747,5,1
-0.867293883248339,1.04346398984127,1,2
1.01547473577227,-1.03526824435261,4,3
0.985088103185699,-0.617387644270713,5,1
-0.706529905060692,0.846280698303104,1,2
-0.797803736980459,1.05308790498508,1,2
0.949893764950288,-0.924913953022247,4,3
1.26980161845969,-0.643299152860129,5,1
0.873341172087855,-0.611855703772711,5,1
-0.854426865630207,1.03181828152847,1,2
-1.47629291635517,0.95914016038768,1,2
1.08848395493347,-0.941711129166865,4,3
-1.52080041847929,0.860058550164057,1,2
-1.40365179556888,0.80343228968921,0,2
0.820812640664032,-0.986452755587893,4,3
-1.37112702763344,1.0147155137529,1,2
0.857540936095441,-1.06823017361746,0,3
0.884897275488703,-0.66276721258163,5,1
-0.993056803546181,1.21500901930569,1,2
0.789731277952727,-0.599687583855629,5,1
0.742979842007622,-0.66983130071487,5,1
-1.23115797209472,1.17278281584597,1,2
-1.38719757395758,1.03403807455725,1,2
-1.21260413287701,1.18366254876518,1,2
1.15362928553969,-0.980706732676375,4,3
-1.39663238307522,0.862395048928135,1,2
0.741567242567551,-0.662975422787798,5,1
-1.13812044022173,1.16190896227922,1,2
-1.45813100253569,0.77082085538665,1,2
1.29029770553106,-0.921088994941394,4,3
1.19251322103987,-0.911731097554311,4,3
1.28633676998612,-0.709479709329349,5,1
0.972245050545582,-0.642283797915371,5,1
-1.4223634154923,1.06371979205955,1,2
0.722348025794773,-0.751019403164216,5,1
-0.66619252623223,0.903516743063685,1,2
0.797559028847568,-0.983849858609193,4,3
0.973786434814636,-0.695934467231304,5,1
0.830346550496888,-0.995681686509101,4,3
1.08701710954137,-0.645004722044554,5,1
-1.09906473406773,1.08843976572376,1,2
1.25360572048617,-0.956677697423773,4,3
-1.32052328681078,1.03427569015198,1,2
-1.287227355463,1.14631035680834,1,2
1.23573194768277,-0.99347163022997,4,3
1.08596591872488,-0.739741230324857,5,1
1.11445042021319,-0.862362873410921,0,3
0.791727132686938,-0.63459470772758,5,1
1.14835041076228,-0.872536831095723,0,3
-0.971195933699729,1.21800866648403,1,2
-1.512176046437,0.913147536317679,1,2
0.704701671220131,-0.928979978094856,4,3
-0.973322868033292,1.16360859045626,1,2
1.04647487519235,-0.956120635217043,4,3
1.26504602006083,-1.04433556757056,4,3
1.15638728528236,-0.634203149250316,5,1
1.22783419003797,-0.689123037335015,5,1
-1.38922834626963,0.959657392380076,1,2
1.26719074666816,-0.718715806024851,5,1
0.785456336180793,-0.948535386807031,4,3
-0.713821488252813,1.04507255807564,1,2
-1.50990148683614,0.89960585907991,1,2
0.815458123533859,-0.612867880416623,5,1
-1.53531236773501,0.794874816451056,1,2
-1.31230123771319,1.09516715741343,1,2
-0.686772652940667,1.06580342152415,1,2
1.22520927177411,-0.636860334331531,5,1
-0.957459769742847,1.07991986753149,1,2
-1.3966526058907,0.964146977087132,1,2
1.09412701974687,-0.655071161639449,5,1
1.13958622277184,-0.616522057657844,5,1
1.14273061209661,-0.779318401907571,0,4
0.81544094696175,-0.733555738323532,5,1
1.09655627442909,-0.901269592910446,4,3
-0.650856027524334,0.772687752782072,1,2
-0.786281532589275,1.04347968496032,1,2
-1.45178111472861,0.795297571011447,1,2
1.34129036650682,-1.00873728218972,4,3
-0.576022495032135,0.822936350547377,1,2
0.732731883217845,-0.659664198080669,5,1
1.22805847784349,-0.884843022580862,4,3
-0.76378311483789,1.01483643341686,1,2
0.927687039699234,-0.773020132547896,0,1
-0.566131798381334,0.825463930243908,1,2
1.07247189315052,-0.618169544116809,5,1
0.982470528057628,-0.659284150375697,5,1
-0.735606732808892,0.940953857494894,1,2
0.9806124062851,-0.808481222162009,0,3
-0.644222949139791,0.842631637217832,1,2
0.911618105002882,-0.743572356011384,5,1
1.33903208458924,-1.01179408489624,4,3
-0.695041042927674,1.07116708318952,1,2
-1.25636760297471,1.11680107336639,1,2
0.968190562150338,-0.714537902067679,5,1
0.802794838472149,-0.662301112103941,5,1
0.81666373756555,-0.943108823468002,4,3
0.907984976652906,-0.95496297573878,4,3
0.761152638964392,-0.690620155231206,5,1
1.31785955617441,-0.955154011898609,4,3
-1.43906294472427,0.821155489092858,1,2
0.69566378629626,-0.687583879703916,5,1
-0.836981932507008,0.98252442769259,1,2
-1.52853494588459,0.747385192307559,1,2
0.898032138206011,-0.902994530336417,4,3
-1.24090939895563,1.06041841678264,1,2
-1.51395208751291,0.754269062003343,1,2
-0.957014051961099,1.14446726666655,1,2
-0.680060813262874,0.762255138094566,1,2
-0.690831771147124,0.915987156123313,1,2
0.904441293079226,-0.982031276345287,4,3
-1.28301040633403,1.10611522926276,1,2
0.980718222223932,-0.836502368279776,0,3
-1.46938425180187,0.959656285141305,1,2
-1.38075074920531,0.979289660614578,1,2
0.887131048534218,-0.93048503299062,4,3
0.938325043789588,-0.660152221364238,5,1
0.98593634437503,-0.735380725395445,5,1
-0.811071060380461,0.972425329245817,1,2
-1.3894741640639,0.858724910793532,1,2
1.01458135477268,-0.625499494102102,5,1
1.19571241395768,-0.825682488910628,0,3
1.02762080136184,-0.902573941432894,4,3
0.716477267813606,-0.956402938392931,4,3
1.06681625650825,-0.768210985686863,5,1
1.28054473432155,-0.605954634703786,5,1
0.890564781733259,-0.695323671193678,5,1
0.921352466722846,-1.02097194423242,4,3
0.722065221425747,-0.995567328811782,4,3
-1.55083950688882,0.891360639125777,1,2
0.775380523013129,-0.684686411109783,5,1
1.13297387082635,-0.716101192639592,5,1
0.920402938163649,-0.939066121725978,4,3
-0.621449399596799,0.786088458069427,1,2
0.881324210315036,-0.949137913080132,4,3
-0.853849970807488,1.17243384101525,1,2
-1.49911985630468,0.986893153708923,1,2
-1.20483536974262,1.08871929552174,1,2
-1.1885929220069,1.12231228224595,1,2
0.927760511651101,-0.668707530409892,5,1
-0.751314407187,0.886592402273578,1,2
-1.02914911523303,1.24687479720119,1,2
-0.971453143187592,1.09978653219224,1,2
0.718087062730795,-1.02578193538563,4,3
0.911034183062504,-0.6815916670887,5,1
0.715454598361457,-0.945879330374654,4,3
1.3050193190715,-0.9931249380793,4,3
1.13290908144845,-0.816598574616201,0,4
-0.715925229216608,0.845698640264224,1,2
-0.602624326818336,0.858698461155572,1,2
1.23128134964102,-0.755476161837407,5,1
0.769811048698821,-0.737355407665017,5,1
-1.30508247009648,1.0984830981843,1,2
0.776232193177112,-0.671769161793406,5,1
0.88668788582539,-0.639041452271255,5,1
0.826351591896272,-0.707877249898717,5,1
0.738542832260425,-0.64550710749378,5,1
1.21281923727426,-0.821642205647725,0,3
1.22131831888153,-0.654492162572274,5,1
0.876233411287756,-0.698975877976573,5,1
1.16309658880951,-0.59525699671676,5,1
-1.46372747707382,0.93983869371695,1,2
1.18989130430136,-0.653349458202379,5,1
0.75985575763422,-0.967844529070854,4,3
1.0946082233407,-0.605396071562167,5,1
1.34705623282942,-1.00316854144788,4,3
-0.902724814912478,1.13926118549109,1,2
-0.651911102662996,0.75127295442914,1,2
-1.13648564704103,1.14226784206776,1,2
1.05547027848101,-0.998077595052479,4,3
1.00024132989404,-1.05519742969051,4,3
1.33738301900103,-0.727528946758897,5,1
-1.31305196652614,1.09638068626734,1,2
0.978707698846576,-0.973769343073629,4,3
-1.02738838866435,1.0955890238011,1,2
-0.589470820648432,0.813574041171678,1,2
1.26425309045479,-0.646799001526232,5,1
0.775969635478573,-0.978456578801136,4,3
-0.687615053131578,0.899883979508066,1,2
-1.4205759513474,0.919251739117824,1,2
-1.55206540163492,0.903087426789122,1,2
-1.54982424550659,0.807570495393465,1,2
1.08516709879312,-1.012112753424,4,3
-0.971989227680829,1.18834980974041,1,2
-0.991033127571733,1.08984448857783,1,2
-0.852564770099464,1.13388571092238,1,2
0.798741188964346,-0.655527147796251,5,1
-1.04599742293972,1.26762712668225,0,2
-0.839761455041499,1.17828544634971,1,2
1.27743748424354,-0.977711452857097,4,3
1.31207478747136,-0.62444400841098,5,1
1.20001872950532,-0.590083347954785,0,1
-1.38515694702274,0.942262691485239,1,2
-1.46370013390401,0.822072208314503,1,2
-0.687419108060908,1.01260342745657,1,2
0.875054542999581,-0.744473193280852,5,1
1.19595025075765,-0.666472352851105,5,1
0.68233076937333,-0.703332203272138,5,1
1.08600664673439,-0.675083237094388,5,1
0.946594989284482,-1.03759561998763,4,3
-0.711366494831633,1.07388822533277,1,2
1.28385160354492,-0.930780282700908,4,3
-0.732530834915799,1.0029960294555,1,2
1.06273459281772,-0.996466379762964,4,3
-0.578785468340648,0.79005780706281,1,2
1.32546326800268,-0.662825767978076,5,1
0.777545638935771,-0.596638339500203,5,1
0.877632776295947,-1.04172667890388,4,3
1.34199942564415,-0.687029684594633,5,1
1.32654921822621,-0.67892385313806,5,1
-1.1006414211527,1.07356311548881,1,2
1.13789084354552,-0.941341658144281,4,3
0.941357953431912,-0.888874111600299,4,3
-0.719656892150034,0.857145003518703,1,2
0.987403530044585,-0.612882173984225,5,1
1.25231339812998,-0.754794968709172,5,1
1.28442354073209,-0.684848010237234,5,1
0.794384044147935,-0.665735727890213,5,1
-0.73437810743323,0.970463827674834,1,2
1.12093882819703,-1.00420245364374,4,3
-1.51494961985734,0.855755215995618,1,2
0.975783956487897,-1.05164445554574,4,3
-1.26185805844261,1.03083348679459,1,2
-1.34498399538885,1.0027851495554,1,2
0.878186050623057,-0.707177036358362,5,1
-1.50332355596098,0.885244789552286,1,2
1.19037009651833,-0.949192513926158,4,3
1.15260868152643,-0.980733585183791,4,3
0.851380417303087,-0.727260507947783,5,1
-0.846489166867523,1.05072843761247,1,2
0.844547996572072,-1.03418664476771,4,3
-1.48771815024242,0.775263758321372,1,2
1.25376727012053,-0.956767957182034,4,3
-0.809793856192703,1.05858803348182,1,2
1.31468989752861,-0.730264602890759,5,1
1.08999646041747,-0.715054377217582,5,1
0.921372269285966,-1.00984245005017,4,3
1.27480286192643,-1.01431815839979,4,3
-0.913900502751603,1.10126218317222,1,2
1.25508832991077,-0.767591725847565,5,1
0.838471696288874,-0.757713932842016,5,1
1.00055457567207,-0.607417816844649,5,1
-1.17639698094435,1.13325336914516,1,2
-1.44872063517266,0.902572858641609,1,2
-1.40220950497984,0.857086485867599,1,2
0.695470500775333,-0.675699930545004,5,1
-1.37515898825391,1.01855362295042,1,2
0.94818713247026,-1.01400509592633,4,3
-0.770669745374536,0.930785539856237,1,2
1.24351232804161,-0.890079747293096,4,3
-0.673493739405799,0.834040969749894,1,2
0.682016500983903,-0.652277845016585,5,1
-1.49050967718017,0.77735115777556,1,2
-1.43962158869113,1.02215398257198,1,2
1.21103066908751,-0.963529654211573,4,3
-1.15073664965995,1.19685913334586,1,2
1.09600844939318,-0.675890331472191,5,1
-1.51573560935584,0.964825108003538,1,2
-0.793430513407236,0.977563678235961,1,2
1.14428553808232,-1.02822947189805,4,3
-1.54653350857228,0.838607541446601,1,2
1.24510538321626,-0.748541044108687,5,1
-0.816590067860312,1.15298851906238,1,2
-1.49934744734068,0.742970250970524,1,2
1.13847310711848,-0.969121108972357,4,3
0.974183371865842,-0.75222399108504,5,1
-1.45273312089262,0.979346767801792,1,2
-1.18595651816586,1.17588289260637,1,2
1.01142627355496,-0.693223132320922,5,1
0.903469263834839,-1.02603903414112,4,3
-1.52625140523922,0.826426002829087,1,2
-1.12978368527498,1.07115971691466,1,2
1.16891165449772,-0.710475712536153,5,1
-0.828330965533331,1.08506634544596,1,2
-0.805271529959324,1.00853051976285,1,2
-1.00512226348692,1.1923281596723,1,2
1.22786374387917,-1.01035709810672,4,3
