"V1","V2","V3","V4"
0.724250924866647,0.27127537952736,6,1
0.382304924307391,0.712916182819754,0,0
0.721401867875829,0.291960342172533,6,1
0.40816239384003,0.750351471826434,0,0
0.726433815434575,0.487868933705613,0,0
0.456512014241889,0.429698868107516,5,2
0.470884763402864,0.671331876190379,0,0
0.711104591377079,0.125086300307885,0,0
0.68636802630499,0.837274133693427,0,0
0.272387435659766,0.47000546567142,0,0
0.938879722729325,0.641983790090308,0,0
0.833419494202826,0.780059767048806,4,3
0.117135810432956,0.855433127610013,3,4
0.580444783437997,0.103269798215479,0,0
0.118812882769853,0.336702250503004,3,4
0.144758077105507,0.893841467099264,0,0
0.855163613227196,0.174966293666512,1,5
0.756682425527833,0.870257514726836,4,3
0.411614624317735,0.398214056156576,0,0
0.514624789822847,0.203526047989726,0,0
0.76380601269193,0.381250976817682,0,0
0.718252356396988,0.437022606376559,0,0
0.666037347866222,0.316751074977219,0,0
0.787963961623609,0.853419241367374,4,3
0.198333813808858,0.800248854095116,0,0
0.807339816587046,0.995416923891753,0,0
0.51001499631675,0.502718537801411,5,2
0.196041174000129,0.673694563796744,0,0
0.553161268355325,0.348343263380229,0,0
0.779835930094123,0.279239257331938,6,1
0.0779190950561315,0.502845342969522,0,0
0.340903181582689,0.383125457214192,0,0
0.523087348311674,0.526245703385212,5,2
0.11660360224545,0.60757271964103,3,4
0.892683871323243,0.515223676338792,0,0
0.923106828238815,0.437768939416856,0,0
0.511485768586863,0.538655758986715,5,2
0.0541796234901994,0.22102180775255,0,0
0.0938162505626678,0.508021462475881,0,4
0.119955593068153,0.508011280186474,3,4
0.234400251647457,0.503629841143265,0,0
0.830673526076134,0.811963644297794,4,3
0.372983498033136,0.539128468604758,0,0
0.502005918137729,0.474782574933488,5,2
0.862300389269367,0.222061268165708,1,5
0.270176956662908,0.879630470415577,0,0
0.929326466983184,0.33979524532333,0,0
0.747900765296072,0.866372158459853,4,3
0.362067172769457,0.196577927330509,0,0
0.194420594256371,0.935969948070124,0,0
0.437045244965702,0.668274851515889,0,0
0.107347599696368,0.305941994301975,3,4
0.103575490312651,0.783669098652899,3,4
0.721205930388533,0.307646550126374,6,1
0.367146687814966,0.257897126022726,0,0
0.445932158036157,0.47806108254008,5,2
0.900483974800445,0.177763571105897,1,5
0.150215914994478,0.123453997001052,3,4
0.963045350043103,0.695665012579411,0,0
0.729036527103744,0.895103147730697,4,3
0.981163632590324,0.134091612650082,0,0
0.703244937816635,0.790107460925356,0,0
0.101159523073584,0.869027074240148,3,4
0.228767449501902,0.0563073132652789,0,0
0.590466286521405,0.217523386934772,0,0
0.359945979202166,0.211967188864946,0,0
0.0303945005871356,0.448181076906621,0,0
0.105618845168501,0.594178832136095,3,4
0.134831748669967,0.428560982458293,3,4
0.116184366354719,0.327747661061585,3,4
0.301092451540753,0.127770009338856,3,4
0.671130725648254,0.595228647114709,0,0
0.236814601169899,0.132215812811628,3,4
0.469306223047897,0.449166613409761,5,2
0.481278541265056,0.306796894874424,0,0
0.871149296173826,0.0748969167470932,0,0
0.321136848302558,0.86852414929308,0,0
0.791981326905079,0.218483052700758,2,6
0.494504555128515,0.15260532614775,0,0
0.918786938302219,0.944311753846705,0,0
0.00185237033292651,0.327382575254887,0,0
0.848847293746658,0.184772312510759,1,5
0.489810910541564,0.210217859596014,0,0
0.897239729305729,0.185068191923201,1,5
0.113602030090988,0.639237452764064,3,4
0.125722700199112,0.426136316731572,3,4
0.484016621951014,0.60035255132243,0,0
0.731035126117058,0.343385015744716,6,1
0.481860574299935,0.538447502674535,5,2
0.49115298538236,0.471987462660763,5,2
0.647980732610449,0.78046222939156,0,0
0.900007236981764,0.137430743779987,0,0
0.811231424799189,0.192396954167634,0,6
0.5221559254569,0.438173626211938,5,2
0.479972837958485,0.780330401612446,0,0
0.490350076556206,0.537464582070243,5,2
0.137552310470492,0.308861137926579,3,4
0.30351642286405,0.772878329269588,0,0
0.414835525909439,0.0518215883057564,0,0
0.767442248994485,0.145593081368133,0,6
0.891942726690322,0.164835799429566,1,5
0.873105421299115,0.162576759420335,1,5
0.360265925293788,0.103430066024885,0,0
0.209625696530566,0.278703332412988,0,0
0.847964916145429,0.00394494039937854,0,0
0.792862533451989,0.314553150516003,6,1
0.869784585279412,0.183277591299266,1,5
0.713014450576156,0.203215210363269,2,6
0.12602805653587,0.407518954388797,3,4
0.0222402371000499,0.0408198884688318,0,0
0.732741460669786,0.861138543812558,4,3
0.202915240311995,0.723947524791583,0,0
0.111114020925015,0.594084605341777,3,4
0.482763624377549,0.468128412158694,5,2
0.850256774807349,0.300446374807507,0,0
0.245713993674144,0.434141594916582,0,0
0.134720155000687,0.759868329577148,3,4
0.693744529038668,0.471059155883268,0,0
0.5485423093196,0.52696466143243,0,0
0.759813588554971,0.227426653839648,2,6
0.975373837165534,0.348351515829563,0,0
0.249973338330165,0.896604092558846,0,0
0.7010801210301,0.190320503544062,2,6
0.0482447766698897,0.382421958725899,0,0
0.733415660401806,0.297431504353881,6,1
0.463702593464404,0.536229112418368,5,2
0.317919287132099,0.373434129636735,0,0
0.48038930259645,0.287404576316476,0,0
0.0677162702195346,0.526883366517723,0,0
0.412931106972974,0.45189384931,5,2
0.824888921005186,0.864861952839419,4,3
0.112378460355103,0.65380040067248,3,4
0.765075495932251,0.9914259116631,0,0
0.993545902427286,0.424515924649313,0,0
0.468932252144441,0.208878381876275,0,0
0.0064193916041404,0.982568750390783,0,0
0.138747087214142,0.00590342632494867,0,0
0.802074831211939,0.982211872236803,0,0
0.265805234434083,0.1249919841066,3,4
0.653014418436214,0.464367796201259,0,0
0.179491807483137,0.103100178120658,3,4
0.118892826801166,0.242372737452388,3,4
0.101182221388444,0.143280703946948,3,4
0.924957162467763,0.438652168260887,0,0
0.945195629261434,0.197002701694146,0,0
0.769998011365533,0.169155316799879,2,6
0.773781783413142,0.930328889982775,0,0
0.74564887676388,0.903195362072438,0,3
0.458836623292882,0.456110058887862,5,2
0.0200956284534186,0.112073917174712,0,0
0.497441731160507,0.174540985375643,0,0
0.908847582759336,0.777966438094154,0,0
0.654300068737939,0.415729088243097,0,0
0.423668853007257,0.820740801747888,0,0
0.25565621951595,0.104322359189391,3,4
0.793116126279347,0.220325968638062,2,6
0.703343067551032,0.903071341104805,0,0
0.142880039522424,0.139927002601326,3,4
0.941753052640706,0.511578924488276,0,0
0.822230246651452,0.817393343523145,4,3
0.52039087517187,0.850247679976746,0,0
0.90443945210427,0.467918916605413,0,0
0.0765421299729496,0.0422671092674136,0,0
0.197588478913531,0.758983781794086,0,0
0.137061304142699,0.792772722989321,3,4
0.398454651236534,0.432305168127641,0,0
0.123134845914319,0.454290363192558,3,4
0.141888251723722,0.126268215859309,3,4
0.871542882407084,0.806207226356491,0,0
0.816005169646814,0.651514489902183,0,0
0.903042350462638,0.181524694822729,1,5
0.00667977030389011,0.325979030691087,0,0
0.884689233032987,0.720112916082144,0,0
0.766940847667865,0.151960232779384,2,6
0.308423023903742,0.461110803065822,0,0
0.137572763487697,0.0439706111792475,0,0
0.449419174925424,0.4673315338674,5,2
0.392717149341479,0.867013908457011,0,0
0.678543135523796,0.0989657624159008,0,0
0.00229504168964922,0.479913201183081,0,0
0.419764641206712,0.667610001284629,0,0
0.73395551268477,0.298910353537649,6,1
0.864218979841098,0.794030793011189,0,0
0.712010197085328,0.301777353845537,6,1
0.26198545563966,0.660377820720896,0,0
0.496422693808563,0.540169517567847,5,2
0.631503568729386,0.127163366880268,0,0
0.948895731475204,0.576572054997087,0,0
0.176643180670217,0.102144412593916,3,4
0.964235104387626,0.593050416558981,0,0
0.744101136317477,0.21642226677388,2,6
0.872529472303577,0.193104643393308,1,5
0.302474891301244,0.051331615075469,0,0
0.0763108436949551,0.817572344327345,0,0
0.72915621639695,0.19571819210425,2,6
0.475553308881354,0.46824763645418,5,2
0.292506456840783,0.964676931034774,0,0
0.127189250467345,0.249981905519962,3,4
0.669738885480911,0.324963566381484,0,0
0.599475891329348,0.498016029829159,0,0
0.0255712026264518,0.728695320198312,0,0
0.610578573774546,0.557604399276897,0,0
0.900116150965914,0.00117023359052837,0,0
0.465025203768164,0.439919424476102,5,2
0.534412676701322,0.754550975980237,0,0
0.144310144707561,0.350561143364757,0,4
0.573169326875359,0.101012212689966,0,0
0.30412700981833,0.808497244492173,0,0
0.847635823360179,0.722589254472405,4,3
0.298640407621861,0.680649372981861,0,0
0.8505993867293,0.24696104042232,0,0
0.0281367935240269,0.715385382762179,0,0
0.465565899852663,0.857408620882779,0,0
0.609589192317799,0.645721886307001,0,0
0.509291242575273,0.60827995906584,0,0
0.512767894426361,0.0666308065410703,0,0
